Date,Open,High,Low,Close,Volume
2000-02-25,14100.099609375,14100.099609375,14100.099609375,14100.099609375,0
2000-02-28,14100.099609375,14100.099609375,14100.099609375,14100.099609375,0
2000-02-29,14100.099609375,14100.099609375,14100.099609375,14100.099609375,0
2000-03-01,14100.099609375,14100.099609375,14100.099609375,14100.099609375,0
2000-03-02,14100.099609375,14100.099609375,14100.099609375,14100.099609375,0
2000-03-03,14100.099609375,14100.099609375,14100.099609375,14100.099609375,0
2000-03-06,14100.099609375,14100.099609375,14100.099609375,14100.099609375,0
2000-03-07,14100.099609375,14100.099609375,14100.099609375,14100.099609375,0
2000-03-08,14100.099609375,14100.099609375,14100.099609375,14100.099609375,0
2000-03-09,14100.099609375,14100.099609375,14100.099609375,14100.099609375,0
2000-03-10,14100.099609375,14100.099609375,14100.099609375,14100.099609375,0
2000-03-13,14100.099609375,14100.099609375,14100.099609375,14100.099609375,0
2000-03-14,14100.099609375,14100.099609375,14100.099609375,14100.099609375,0
2000-03-15,14100.099609375,14100.099609375,14100.099609375,14100.099609375,0
2000-03-16,14100.099609375,14100.099609375,14100.099609375,14100.099609375,0
2000-03-17,14100.099609375,14100.099609375,14100.099609375,14100.099609375,0
2000-03-20,14100.099609375,14100.099609375,14100.099609375,14100.099609375,0
2000-03-21,14100.099609375,14100.099609375,14100.099609375,14100.099609375,0
2000-03-22,14100.099609375,14100.099609375,14100.099609375,14100.099609375,0
2000-03-23,14100.099609375,14100.099609375,14100.099609375,14100.099609375,0
2000-03-24,14100.099609375,14100.099609375,14100.099609375,14100.099609375,0
2000-03-27,14100.099609375,14100.099609375,14100.099609375,14100.099609375,0
2000-03-28,14100.099609375,14100.099609375,14100.099609375,14100.099609375,0
2000-03-29,14100.099609375,14100.099609375,14100.099609375,14100.099609375,0
2000-03-30,14100.099609375,14100.099609375,14100.099609375,14100.099609375,0
2000-03-31,14100.099609375,14100.099609375,14100.099609375,14100.099609375,0
2000-04-03,14100.099609375,14100.099609375,14100.099609375,14100.099609375,0
2000-04-04,14100.099609375,14100.099609375,14100.099609375,14100.099609375,0
2000-04-05,14100.099609375,14100.099609375,14100.099609375,14100.099609375,0
2000-04-06,14100.099609375,14100.099609375,14100.099609375,14100.099609375,0
2000-04-07,14100.099609375,14100.099609375,14100.099609375,14100.099609375,0
2000-04-10,14100.099609375,14100.099609375,14100.099609375,14100.099609375,0
2000-04-11,14100.099609375,14100.099609375,14100.099609375,14100.099609375,0
2000-04-12,14100.099609375,14100.099609375,14100.099609375,14100.099609375,0
2000-04-13,14100.099609375,14100.099609375,14100.099609375,14100.099609375,0
2000-04-14,14100.099609375,14100.099609375,14100.099609375,14100.099609375,0
2000-04-17,14100.099609375,14100.099609375,14100.099609375,14100.099609375,0
2000-04-18,14100.099609375,14100.099609375,14100.099609375,14100.099609375,0
2000-04-19,14100.099609375,14100.099609375,14100.099609375,14100.099609375,0
