Date,Open,High,Low,Close,Volume
2005-05-23,1.0995739698410034,1.1167689561843872,1.0709140300750732,1.0986180305480957,266301160
2005-05-24,1.0890649557113647,1.1033949851989746,1.069959044456482,1.0976630449295044,52191899
2005-05-25,1.0986180305480957,1.0986180305480957,1.0890649557113647,1.0986180305480957,6933797
2005-05-27,1.0986180305480957,1.0986180305480957,1.0938420295715332,1.0986180305480957,29496902
2005-05-30,1.0890649557113647,1.0986180305480957,1.0842880010604858,1.0986180305480957,1789974
2005-05-31,1.096708059310913,1.096708059310913,1.055629014968872,1.055629014968872,34254467
2005-06-01,1.0508519411087036,1.0986180305480957,1.0498969554901123,1.0986180305480957,22892836
2005-06-02,1.0986180305480957,1.1072160005569458,1.0986180305480957,1.0986180305480957,20829655
2005-06-03,1.0986180305480957,1.1062610149383545,1.0986180305480957,1.1062610149383545,8563616
2005-06-06,1.0795120000839233,1.0986180305480957,1.0747350454330444,1.096708059310913,1968972
2005-06-07,1.0804669857025146,1.0957520008087158,1.0756909847259521,1.0881099700927734,1460242
2005-06-08,1.092885971069336,1.122501015663147,1.092885971069336,1.108170986175537,7169320
2005-06-09,1.115813970565796,1.115813970565796,1.085244059562683,1.0890649557113647,5520659
2005-06-10,1.112947940826416,1.112947940826416,1.0986180305480957,1.112947940826416,8017203
2005-06-13,1.112947940826416,1.112947940826416,1.1033949851989746,1.1119929552078247,1026880
2005-06-14,1.112947940826416,1.1177250146865845,1.1005289554595947,1.1177250146865845,45898724
2005-06-15,1.108170986175537,1.115813970565796,1.0995739698410034,1.108170986175537,2600174
2005-06-16,1.1177250146865845,1.1177250146865845,1.108170986175537,1.1091270446777344,960933
2005-06-17,1.119634985923767,1.124411940574646,1.108170986175537,1.1148589849472046,24814704
2005-06-20,1.112947940826416,1.112947940826416,1.1119929552078247,1.1119929552078247,10080384
2005-06-21,1.108170986175537,1.1177250146865845,1.108170986175537,1.1177250146865845,3919102
2005-06-22,1.122501015663147,1.1406519412994385,1.122501015663147,1.1406519412994385,3994470
2005-06-23,1.1387419700622559,1.1473400592803955,1.1272779703140259,1.1416079998016357,7150478
2005-06-24,1.1272779703140259,1.1463840007781982,1.1186800003051758,1.1368310451507568,6453330
2005-06-27,1.1368310451507568,1.1463840007781982,1.1368310451507568,1.1463840007781982,13848753
2005-06-28,1.1511609554290771,1.165490984916687,1.1463840007781982,1.1597590446472168,34744354
2005-06-29,1.1750439405441284,1.1750439405441284,1.154026985168457,1.1559369564056396,15959039
2005-06-30,1.1272779703140259,1.2037039995193481,1.1272779703140259,1.2037039995193481,6858430
2005-07-01,1.1845970153808594,1.2371400594711304,1.165490984916687,1.2275869846343994,20923864
2005-07-04,1.2228100299835205,1.232362985610962,1.2218550443649292,1.232362985610962,2072602
2005-07-05,1.232362985610962,1.232362985610962,1.1922399997711182,1.232362985610962,7442527
2005-07-06,1.2037039995193481,1.2275869846343994,1.2037039995193481,1.2228100299835205,1092826
2005-07-07,1.2132569551467896,1.2266310453414917,1.2113460302352905,1.2113460302352905,12294301
2005-07-08,1.2275869846343994,1.2275869846343994,1.2142119407653809,1.2218550443649292,37325687
2005-07-11,1.2342740297317505,1.270576000213623,1.2342740297317505,1.2657990455627441,46567610
2005-07-12,1.270576000213623,1.3364930152893066,1.2667549848556519,1.323119044303894,60237365
2005-07-13,1.3269399404525757,1.337448000907898,1.2992360591888428,1.3087890148162842,28422917
2005-07-14,1.3278950452804565,1.3278950452804565,1.3040119409561157,1.3154759407043457,6104756
2005-07-15,1.3135650157928467,1.3135650157928467,1.296370029449463,1.3087890148162842,10042701
2005-07-18,1.3097440004348755,1.3661079406738281,1.307832956314087,1.346045970916748,28262761
2005-07-19,1.348912000656128,1.3947679996490479,1.3384040594100952,1.389991044998169,26548154
2005-07-20,1.4043209552764893,1.4043209552764893,1.375661015510559,1.3842589855194092,17777277
2005-07-21,1.4081419706344604,1.4081419706344604,1.3498680591583252,1.3852139711380005,33981260
2005-07-22,1.375661015510559,1.375661015510559,1.3517780303955078,1.3565549850463867,1187035
2005-07-25,1.3183419704437256,1.3470020294189453,1.3040119409561157,1.3278950452804565,15572781
2005-07-26,1.2992360591888428,1.3278950452804565,1.2992360591888428,1.3183419704437256,15921355
2005-07-27,1.3278950452804565,1.3278950452804565,1.3087890148162842,1.3135650157928467,10476063
2005-07-28,1.3298059701919556,1.3298059701919556,1.3097440004348755,1.3183419704437256,5756182
