Date,Open,High,Low,Close,Volume,BB20TL,BB20ML,BB20BL,buy_sell,price
2005-10-06,4.027500152587891,4.027500152587891,4.025000095367432,4.025000095367432,4000,4.340654948667714,4.158125019073486,3.9755950894792584,B,4.027500152587891
2005-10-07,4.25,4.25,4.25,4.25,2000,4.3413932728608575,4.158375024795532,3.975356776730207,S,4.168125019073486
2006-06-21,6.862500190734863,6.862500190734863,6.862500190734863,6.5,10980,7.008659061282039,6.834999990463257,6.661340919644475,B,6.862500190734863
2006-06-22,6.862500190734863,6.862500190734863,6.862500190734863,6.862500190734863,800,7.007543018051064,6.834375,6.6612069819489355,S,6.844999990463257
2006-07-21,6.699999809265137,6.699999809265137,6.699999809265137,6.625,21440,6.947433342342002,6.7510000705719,6.5545667988017975,B,6.699999809265137
2006-07-28,6.662499904632568,6.75,6.662499904632568,6.625,32180,6.897598087173032,6.706625032424927,6.515651977676821,S,6.722875032424927
2006-08-29,6.824999809265137,6.824999809265137,6.824999809265137,6.5,10920,6.940807323309958,6.692374968528748,6.443942613747538,B,6.824999809265137
2006-08-30,6.5,6.824999809265137,6.5,6.824999809265137,153200,6.9501252070507356,6.696124958992004,6.442124710933273,S,6.702374968528748
2008-01-09,22.875,22.875,22.247499465942383,22.25,5200,24.62544287516479,22.54087495803833,20.45630704091187,B,22.51
2008-01-11,22.61750030517578,22.61750030517578,22.375,22.375,4000,24.459727628114884,22.448249912261964,20.436772196409045,S,22.507124958038332
2008-04-02,20.0,20.0,19.0,19.622499465942383,9200,21.876319317053547,20.791874885559082,19.707430454064617,B,19.98249984741211
2008-04-03,19.950000762939453,19.950000762939453,19.950000762939453,19.950000762939453,400,21.78637619610207,20.70937490463257,19.632373613163068,S,19.962499847412108
2008-04-04,19.950000762939453,19.975000381469727,19.950000762939453,19.975000381469727,2800,21.691198230821847,20.633124923706056,19.575051616590265,B,19.960000762939455
2008-04-07,19.625,19.625,19.625,19.625,400,21.62824864607506,20.544499969482423,19.460751292889785,S,19.94000076293945
2009-02-03,6.0,6.0,6.0,6.0,100,7.113226203479493,6.307499980926513,5.501773758373534,B,6.0
2009-02-06,6.079999923706055,6.349999904632568,5.949999809265137,6.349999904632568,105600,6.997674173190938,6.240999984741211,5.4843257962914835,S,6.270499978065491
2010-08-02,13.010000228881836,13.390000343322754,13.0,13.0,6200,14.346075059453865,13.6625,12.978924940546134,B,13.390000114440918
2010-08-06,13.369999885559082,13.989999771118164,13.369999885559082,13.380000114440918,404500,14.210131504626803,13.530500078201294,12.850868651775786,S,13.569000062942505
2011-03-02,14.0,14.199999809265137,14.0,14.199999809265137,200,15.40906265931625,14.560499906539917,13.711937153763584,B,14.0
2011-03-15,14.470000267028809,14.470000267028809,14.470000267028809,14.470000267028809,100,15.208452081938264,14.362499904632568,13.516547727326872,S,14.383999881744385
2011-09-27,12.699999809265137,12.699999809265137,12.600000381469728,12.600000381469728,1900,13.392022738414488,12.976999998092651,12.561977257770815,B,12.640000114440918
2011-10-03,12.199999809265137,12.59000015258789,12.010000228881836,12.59000015258789,2800,13.395615331125176,12.85900001525879,12.322384699392403,S,12.019999732971192
2013-03-25,20.25,20.25,19.200000762939453,19.200000762939453,4700,21.70916005541274,20.635000133514406,19.56084021161607,B,20.110000381469728
2013-03-26,19.5,19.600000381469727,19.399999618530277,19.600000381469727,10800,21.75425695812519,20.5895001411438,19.424743324162414,S,19.789999237060545
2013-03-27,19.690000534057617,19.989999771118164,19.51000022888184,19.799999237060547,25000,21.73973239224141,20.535000133514405,19.3302678747874,B,19.610000381469728
2013-04-01,19.350000381469727,19.920000076293945,19.299999237060547,19.6299991607666,4500,21.717641799015265,20.43400001525879,19.150358231502313,S,19.389999618530275
2014-02-05,16.280000686645508,16.6299991607666,16.149999618530273,16.6299991607666,9800,17.760412809180096,16.926499938964845,16.092587068749594,B,16.210000762939455
