Date,Open,High,Low,Close,Volume,BB20TL,BB20ML,BB20BL,buy_sell,price
2008-02-04,3.213892936706543,3.3602819442749023,3.200584888458252,3.227200984954834,3020726,4.6418333159609295,3.8501508951187136,3.0584684742764976,B,3.329691896438598
2008-03-03,3.513989925384521,3.78946590423584,3.465415000915528,3.5099968910217285,5537999,4.5646047143232735,3.721561861038208,2.878519007753143,S,3.757346210479736
2013-05-20,12.629337310791016,13.284757614135742,12.303290367126465,13.174966812133787,4179722,15.148470681244131,13.631765794754028,12.115060908263924,B,12.812342414855955
2013-06-03,12.559470176696776,12.699204444885254,11.35841941833496,11.395015716552734,12059768,15.240289571406475,13.438799095153808,11.637308618901141,S,11.950607528686524
2013-07-01,11.478191375732422,11.877431869506836,11.198721885681152,11.434940338134766,9893559,15.137075407337237,12.815816164016724,10.49455692069621,B,11.754352340698242
2013-07-29,11.957281112670898,12.63266372680664,11.381708145141602,12.336560249328612,9848474,14.078116245411104,12.303289890289307,10.528463535167509,S,12.408941469192504
2014-02-17,11.082277297973633,11.192068099975586,10.5798978805542,10.732939720153809,8383496,12.92594885676381,11.752835750579834,10.579722644395858,B,11.132200965881347
2014-02-24,10.749574661254885,10.866021156311035,10.323718070983888,10.766209602355955,7450527,12.941441898187454,11.69544472694397,10.449447555700486,S,10.503357162475586
2014-11-17,11.385034561157228,12.043783187866213,11.188740730285645,11.548057556152344,14545181,14.035655484424291,12.663771677017213,11.291887869610134,B,11.63790584564209
2014-12-08,11.441594123840332,11.548057556152344,10.563262939453123,10.819442749023438,9264467,14.175313209607207,12.47945523262024,10.783597255633271,S,11.172086944580078
2015-09-14,10.01430606842041,10.49339485168457,9.897859573364258,9.981036186218262,7724947,14.271412926873321,11.871942806243897,9.472472685614473,B,10.260523567199709
2015-09-28,9.648333549499512,10.366969108581545,9.438733100891112,10.207271575927734,13681343,14.10043974255905,11.570515584945678,9.040591427332306,S,9.551832427978516
2018-09-24,8.214391708374023,8.753368377685547,7.89832592010498,8.350799560546875,10537680,10.243002141115538,9.132813835144043,8.022625529172549,B,8.340838203430176
2018-10-22,8.809926986694336,9.801377296447754,8.34747314453125,8.44395637512207,14141816,10.050831080186086,8.920384168624878,7.78993725706367,S,8.967314014434814
2020-04-13,17.91666603088379,20.21333312988281,17.503332138061523,19.676666259765625,38391300,29.04640814339539,21.720166444778442,14.393924746161495,B,19.27000022888184
2020-05-25,20.299999237060547,21.290000915527344,19.25,20.11000061035156,26620600,28.203688609758252,20.659833097457884,13.115977585157514,S,20.813999757766727
2021-11-08,34.630001068115234,36.95000076293945,34.220001220703125,35.560001373291016,14072400,40.43620579442454,36.564000034332274,32.69179427424001,B,36.109998474121085
2021-11-22,35.2400016784668,35.33000183105469,30.86000061035156,31.32999992370605,22683600,40.55611626721547,36.13350009918213,31.71088393114879,S,32.749998321533205
2022-01-17,25.0,27.21999931335449,24.09000015258789,26.6299991607666,23811300,40.61059686693141,32.47150020599365,24.33240354505589,B,25.899999389648443
2022-02-14,27.6299991607666,32.650001525878906,27.450000762939453,31.81999969482422,36282000,37.35596850501434,30.715000057220458,24.074031609426576,S,30.972500095367433
