Date,Open,High,Low,Close,Volume,EMA9,buy_sell,price
2009-03-09,4.159999847412109,4.5,4.00666618347168,4.193333148956299,3553200,4.057220723543672,B,4.303333053588867
2009-03-30,3.8333330154418954,4.083333015441895,3.740000009536743,4.0,1132800,4.050630262407486,S,3.74
2009-04-20,4.066666126251221,4.550000190734863,4.066666126251221,4.516665935516357,315600,4.149629187730319,B,4.176666030883789
2009-09-21,7.3333330154418945,7.3333330154418945,6.599999904632568,6.733333110809326,6007500,7.140580272598515,S,6.8333327674865725
2009-10-26,7.663332939147949,7.913332939147949,7.3333330154418945,7.666666030883789,320700,7.322075757543443,B,7.890000114440918
2009-12-14,7.996665954589844,8.0,7.269999980926514,7.400000095367432,812700,7.689410706938894,S,7.5400001907348635
2009-12-28,7.800000190734863,7.993332862854004,7.5833330154418945,7.989999771118164,176100,7.753356107445776,B,7.723333129882812
2010-01-18,7.766665935516357,7.766665935516357,7.00333309173584,7.083333015441895,1327200,7.649851498093782,S,7.129999866485596
2010-03-22,7.519999980926514,7.666666030883789,7.170000076293945,7.4633331298828125,400500,7.366713870843968,B,7.673332939147949
2010-04-12,7.193333148956299,7.233333110809326,6.836666107177734,7.0,510000,7.216557474406293,S,7.006665935516358
2010-06-07,6.766665935516357,7.070000171661377,6.603332996368408,6.833333015441895,170400,6.691096591727224,B,6.776665935516357
2010-06-21,6.670000076293945,6.829999923706055,6.333333015441895,6.526666164398193,690900,6.680968334055766,S,6.343332996368408
2010-10-04,7.099999904632568,7.829999923706055,6.980000019073486,7.829999923706055,16488300,6.849702414264616,B,7.366666088104248
2011-01-24,8.536665916442871,8.656665802001953,8.036665916442871,8.25666618347168,5379900,8.571024055893558,S,8.323333015441895
2011-03-07,8.983332633972168,9.176666259765623,8.933333396911621,9.100000381469728,777300,8.461726651079843,B,9.01
2011-03-28,8.266666412353516,8.930000305175781,7.900000095367432,8.833333015441895,2486700,8.539603882083838,S,7.956666221618653
2011-10-10,5.833333015441895,6.349999904632568,5.833333015441895,6.193333148956299,2035200,5.881150300222295,B,6.043332824707031
2011-12-26,6.019999980926514,6.239999771118164,5.826665878295898,5.996665954589844,4320600,6.170536435511153,S,5.883332958221437
2012-01-23,6.570000171661377,7.113333225250244,6.533332824707031,6.75,2180400,6.305611550645526,B,6.7566659545898435
