Date,Open,High,Low,Close,Volume,EMA9,buy_sell,price
2000-03-03,0.6875,0.7112500071525574,0.6875,0.7112500071525574,15200,0.6674008529085701,B,0.685000011920929
2000-03-16,0.6625000238418579,0.6625000238418579,0.6625000238418579,0.6625000238418579,15200,0.6838485918247186,S,0.665000011920929
2000-03-23,0.6625000238418579,0.6875,0.6625000238418579,0.6875,2400,0.6798955040971999,B,0.6912499761581421
2000-04-11,0.731249988079071,0.731249988079071,0.731249988079071,0.731249988079071,800,0.7401114427193434,S,0.727500011920929
2000-05-31,0.6862499713897705,0.6862499713897705,0.6862499713897705,0.6862499713897705,800,0.6512419677837736,B,0.6725000238418579
2000-06-07,0.6237499713897705,0.6237499713897705,0.6237499713897705,0.6237499713897705,440000,0.6622785487681576,S,0.6525000238418579
2000-07-24,0.612500011920929,0.612500011920929,0.612500011920929,0.612500011920929,800,0.5808934742534981,B,0.5874999856948853
2000-07-27,0.5674999952316284,0.5674999952316284,0.5674999952316284,0.5674999952316284,1600,0.5843174593899958,S,0.5674999856948852
2000-08-03,0.6625000238418579,0.6625000238418579,0.6625000238418579,0.6625000238418579,800,0.6144587494706604,B,0.635
2000-08-24,0.637499988079071,0.699999988079071,0.625,0.699999988079071,14400,0.704873740779403,S,0.6525000238418579
2000-12-28,0.6312500238418579,0.6312500238418579,0.6312500238418579,0.6312500238418579,800,0.5855220632946246,B,0.5974999761581421
2001-02-05,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.6499999761581421,800,0.6587216376901582,S,0.64625
2001-03-02,0.6875,0.6875,0.6875,0.6875,40800,0.6713410820300965,B,0.685000011920929
2001-04-17,0.7124999761581421,0.71875,0.7124999761581421,0.71875,136000,0.7199174736855737,S,0.70875
2001-05-29,0.7300000190734863,0.7300000190734863,0.7300000190734863,0.7300000190734863,800,0.7105640068995339,B,0.7224999761581421
2001-06-06,0.668749988079071,0.699999988079071,0.668749988079071,0.699999988079071,8000,0.7189049788992747,S,0.7024999761581421
2001-12-28,0.574999988079071,0.574999988079071,0.574999988079071,0.574999988079071,800,0.5394498181036449,B,0.5725
2002-02-07,0.5562499761581421,0.5562499761581421,0.5562499761581421,0.5562499761581421,48000,0.5622687248081086,S,0.5525
2002-03-13,0.625,0.6800000071525574,0.625,0.6800000071525574,16800,0.6336094977474371,B,0.635
2002-04-03,0.6237499713897705,0.6237499713897705,0.6237499713897705,0.6237499713897705,8000,0.625052914050198,S,0.615
2002-08-27,0.6000000238418579,0.6000000238418579,0.5874999761581421,0.5874999761581421,24800,0.5836356539374865,B,0.5974999761581421
2002-08-28,0.5874999761581421,0.5874999761581421,0.5862500071525574,0.5862500071525574,615200,0.5841585245805007,S,0.5774999761581421
2002-10-02,0.6875,0.6875,0.6875,0.6875,800,0.6316924599404532,B,0.6337499713897705
2002-10-18,0.6499999761581421,0.6625000238418579,0.6499999761581421,0.6625000238418579,4000,0.6686026574066677,S,0.6525000238418579
2002-10-25,0.6862499713897705,0.6875,0.6862499713897705,0.6875,14400,0.6759797238601937,B,0.6962499713897705
2002-11-08,0.675000011920929,0.6875,0.675000011920929,0.6875,52000,0.6915714335184662,S,0.6775
2002-12-11,0.6887500286102295,0.7437499761581421,0.6887500286102295,0.7437499761581421,15200,0.6990570436238936,B,0.6987500286102295
2003-03-10,0.8962500095367432,0.8962500095367432,0.8962500095367432,0.8962500095367432,608000,0.9076615400847485,S,0.9000000262260436
2003-05-15,0.8999999761581421,0.925000011920929,0.893750011920929,0.925000011920929,148000,0.879154319656146,B,0.9099999761581421
2003-06-09,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.8999999761581421,9600,0.9140736929374168,S,0.9075000190734864
2003-07-10,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.8999999761581421,800,0.8782526055889336,B,0.8924999928474426
2003-08-05,0.862500011920929,0.862500011920929,0.862500011920929,0.862500011920929,520000,0.9573326175192904,S,0.8724999928474426
2003-08-20,1.0625,1.0625,1.0625,1.0625,800,1.0177611919797616,B,1.0225000476837158
2003-11-12,1.2625000476837158,1.2625000476837158,1.2625000476837158,1.2625000476837158,152000,1.3513029537257801,S,1.3025
2004-01-14,1.3125,1.3125,1.3125,1.3125,4000,1.2824332587578648,B,1.284999976158142
2004-03-01,1.309999942779541,1.309999942779541,1.308750033378601,1.308750033378601,133600,1.317310108675147,S,1.299999942779541
2004-03-25,1.3125,1.350000023841858,1.3125,1.350000023841858,9600,1.3180976882510347,B,1.3225
2004-03-30,1.3125,1.3125,1.3112499713897705,1.3125,1828000,1.3201660194362876,S,1.3025
2004-04-05,1.350000023841858,1.375,1.350000023841858,1.375,68000,1.3331400015611035,B,1.35375
2004-06-03,1.375,1.375,1.3250000476837158,1.375,648000,1.4237042410397334,S,1.424999942779541
2004-06-23,1.350000023841858,1.4375,1.350000023841858,1.4375,83200,1.406643490569316,B,1.444999942779541
2004-06-29,1.3250000476837158,1.431249976158142,1.3250000476837158,1.431249976158142,348000,1.4236111689688205,S,1.424999942779541
2004-07-15,1.4375,1.4375,1.4375,1.4375,29600,1.4023204139472016,B,1.409999976158142
2005-03-14,4.088749885559082,4.125,4.088749885559082,4.125,26400,4.180608110380899,S,4.115
2005-06-14,3.125,3.3125,3.1237499713897705,3.3125,51200,3.206917566653925,B,3.234999904632568
2005-07-26,3.5,3.622499942779541,3.5,3.622499942779541,13600,3.628483225471091,S,3.5899999046325686
2005-07-29,3.825000047683716,3.825000047683716,3.625,3.75,484000,3.667583429751746,B,3.76
2005-08-03,3.8125,4.0,3.643749952316284,4.0,1267200,3.780442730681332,S,3.713750114440918
2005-11-14,6.9375,7.224999904632568,6.9375,7.224999904632568,23200,6.985761001251831,B,6.9475
2006-02-03,12.9375,13.25,12.375,13.25,597600,13.4025763543958,S,12.74
2006-02-17,12.748749732971191,13.100000381469728,12.737500190734863,12.9375,488800,12.659089044763464,B,12.758749732971191
2006-03-06,12.5,13.0,12.5,12.6875,474400,13.005095448272286,S,12.865
2006-04-10,12.858750343322754,12.9375,12.75,12.87125015258789,296000,12.491158534039004,B,12.871249923706056
2006-04-26,12.875,12.875,12.25,12.83625030517578,159200,12.8829750217899,S,12.6775
2006-05-09,13.162500381469728,13.373749732971191,13.125,13.0625,60073224,12.876153557149147,B,13.110000381469728
2006-05-10,13.375,13.75,12.5625,13.373749732971191,62936032,12.975672792313556,S,12.865
2006-06-27,9.125,9.24250030517578,8.8125,8.998749732971191,6255136,8.997037818381498,B,9.008749732971191
2006-07-17,10.248749732971191,10.25,9.625,9.873749732971191,91200,10.355917977134306,S,9.9275
2006-08-03,9.375,9.8125,9.3125,9.274999618530272,58043088,9.202397202564645,B,9.4475
2006-08-25,10.375,10.375,10.026249885559082,10.25,8140456,10.4848337855646,S,10.165000190734863
2006-09-05,10.854999542236328,10.998749732971191,10.625,10.75,644800,10.453928264306441,B,10.8225
2006-09-06,10.699999809265137,10.725000381469728,10.5625,10.75,16079280,10.513142611445154,S,10.564999809265137
2006-10-03,10.5,10.606249809265137,10.412500381469728,10.449999809265137,471200,10.40285238851962,B,10.571249732971191
2006-11-16,12.123749732971191,12.125,11.625,11.75,735200,12.099341174071943,S,11.8025
2006-11-23,12.0,12.175000190734863,12.0,12.043749809265137,533600,11.992989961073706,B,12.034999618530271
2006-12-27,13.3774995803833,13.5,13.125,13.2475004196167,681600,13.372111407247345,S,13.365
2007-01-22,12.5,12.737500190734863,12.4375,12.6875,309600,12.465501408716205,B,12.51
2007-01-23,12.6875,12.6875,12.037500381469728,12.375,2484000,12.447401126972965,S,12.277500381469729
2007-02-23,11.625,11.936249732971191,11.625,11.863750457763672,861600,11.50813233347936,B,11.708749542236328
2007-03-01,11.39875030517578,11.875,11.017499923706056,11.875,507200,11.787962986215023,S,11.314999809265137
2007-03-21,11.126250267028809,11.487500190734863,11.020000457763672,11.3100004196167,441600,11.187439617055615,B,11.334999809265137
2007-03-23,11.24250030517578,11.243749618530272,10.9375,11.125,162400,11.154961354915594,S,10.99
2007-03-27,11.25,11.3725004196167,11.1875,11.206250190734863,258400,11.180425305292953,B,11.26
2007-03-28,11.210000038146973,11.210000038146973,10.8125,10.943750381469728,395200,11.133090320528309,S,11.064999809265137
2007-04-03,11.5,11.5,11.274999618530272,11.486249923706056,472000,11.212963841064767,B,11.422500381469728
2007-04-12,11.300000190734863,11.300000190734863,11.001250267028809,11.0625,496000,11.289815232214586,S,11.0525
2007-04-16,11.3725004196167,11.5625,11.19499969482422,11.399999618530272,862400,11.325281629598779,B,11.383749732971191
2007-04-18,11.375,11.375,11.112500190734863,11.112500190734863,196000,11.270680281090193,S,11.24
2007-04-23,11.270000457763672,11.498749732971191,11.1875,11.399999618530272,304800,11.278588166589076,B,11.372500190734863
2007-05-16,12.22624969482422,12.248749732971191,12.012499809265137,12.123749732971191,1177600,12.309121378705289,S,12.014999618530272
2007-05-29,12.0625,12.33625030517578,11.887499809265137,12.1875,292000,11.992024930350663,B,12.26
