Date,Open,High,Low,Close,Volume,RSI2,buy_sell,price
2004-09-20,0.2022459954023361,0.2022459954023361,0.0674149990081787,0.0674149990081787,0,20.01574026131844,B,0.0674149990081787
2004-11-08,0.0674149990081787,0.0674149990081787,0.0674149990081787,0.0674149990081787,0,20.01574026131844,S,0.0674149990081787
2005-12-19,0.1348299980163574,0.1348299980163574,0.0674149990081787,0.0674149990081787,0,1.4210854715202004e-12,B,0.0674149990081787
2005-12-26,0.0674149990081787,16.51677894592285,0.0674149990081787,16.51677894592285,0,99.79550231512579,S,0.1448299980163574
2006-04-10,720.6858520507812,720.6858520507812,630.1078491210938,630.1078491210938,48097,20.836181392266056,B,630.1078491210938
2006-05-01,621.3563232421875,723.311279296875,621.3563232421875,718.0603637695312,45215,77.80210916642012,S,670.8123071289062
2006-05-22,638.8593139648438,638.8593139648438,525.5274658203125,554.4074096679688,1511583,15.644289446858124,B,554.4074096679688
2006-06-26,621.3563232421875,694.4313354492188,615.6678466796875,663.8010864257812,660833,74.32760794899086,S,641.93236328125
2006-07-17,671.2398681640625,679.5537719726562,600.7903442382812,620.0436401367188,307558,23.22497409318288,B,620.0436401367188
2006-07-31,641.92236328125,682.6168212890625,624.4193725585938,653.7368774414062,832064,71.17068151372236,S,679.5637719726562
2006-09-18,838.8310546875,858.9595336914062,770.1317749023438,770.1317749023438,27800,20.491197001661973,B,770.1317749023438
2006-10-02,822.6408081054688,872.5243530273438,808.2008056640625,845.832275390625,13413,80.12173850222453,S,858.9695336914062
2006-12-11,908.843017578125,913.2188110351562,843.206787109375,889.5897216796875,39464,11.961091130357588,B,889.5897216796875
2006-12-25,880.8382568359375,931.596923828125,875.5873413085938,931.596923828125,15282,83.13928618637581,S,913.2288110351562
2007-01-15,918.4696655273438,918.4696655273438,828.3292846679688,859.8346557617188,41092,10.81756072891838,B,859.8346557617188
2007-01-29,936.8478393554688,940.3484497070312,876.4625244140625,933.3472290039062,43241,68.46950955065167,S,939.0457055664062
2007-02-26,962.6647338867188,963.1023559570312,862.0225219726562,867.7109985351562,60159,15.749106985545396,B,867.7109985351562
2007-03-19,764.443359375,862.0225219726562,745.1900634765625,805.5753784179688,145928,44.467322896969925,S,860.7197778320312
2007-03-26,821.3280639648438,822.2031860351562,753.9415283203125,765.7560424804688,50764,24.969489565957716,B,765.7560424804688
2007-04-16,810.8262939453125,842.3316650390625,778.88330078125,827.4541015625,54130,84.54485454255018,S,813.4617211914062
2007-06-18,928.9714965820312,933.3472290039062,869.4613037109375,883.9012451171875,375627,19.21173095787836,B,883.9012451171875
2007-07-02,888.2770385742188,976.6671752929688,888.2770385742188,974.479248046875,84523,85.38817918124515,S,933.3572290039062
2007-07-23,904.46728515625,911.0309448242188,787.6348266601562,813.4517211914062,73898,9.335636529913884,B,813.4517211914062
2007-09-10,670.8023071289062,755.6918334960938,650.673828125,740.8142700195312,216266,69.22684587841371,S,740.8142700195312
2007-10-22,782.8214721679688,848.895263671875,763.5681762695312,799.8869018554688,81458,19.32602218621811,B,799.8869018554688
2007-10-29,830.07958984375,930.2842407226562,830.07958984375,900.9666748046876,132647,84.95908666775853,S,867.2834375
2007-12-17,968.3532104492188,982.793212890625,869.0237426757812,910.15576171875,105262,18.340896567593546,B,910.15576171875
2008-01-28,813.8892822265625,916.2817993164062,806.4505004882812,879.5255126953125,211365,70.40089316869224,S,894.413076171875
2008-06-09,985.856201171875,988.9192504882812,875.5873413085938,883.4636840820312,84257,18.216853457680358,B,883.4636840820312
2008-07-21,728.999755859375,795.0735473632812,701.8701171875,787.6348266601562,130299,78.4924374735668,S,784.58177734375
2008-08-11,792.4481201171875,795.94873046875,694.4313354492188,705.8082885742188,131036,21.402669738914398,B,705.8082885742188
2008-09-01,670.8023071289062,781.9463500976562,620.9187622070312,662.05078125,215073,16.192922771951146,S,720.6958520507812
2008-09-29,676.4907836914062,711.0592041015625,528.1528930664062,540.8425903320312,141731,9.494013452609224,B,540.8425903320312
2008-10-20,428.8233947753906,562.2837524414062,350.0599060058594,350.0599060058594,136233,15.61289508611604,S,554.4174096679687
2008-11-10,383.753173828125,388.1289367675781,250.73040771484372,280.0479431152344,335826,16.591740175821243,B,280.0479431152344
2008-12-08,256.8564453125,303.2394104003906,252.480712890625,292.73760986328125,178771,72.16133698151233,S,280.93306518554687
2009-01-19,343.49627685546875,348.3096008300781,280.9230651855469,298.8636474609375,99067,22.75522848162663,B,298.8636474609375
2009-02-02,336.4950866699219,422.6973571777344,325.55572509765625,379.37744140625,183870,79.68548974826507,S,350.5074975585937
2009-02-16,383.3156127929688,388.1289367675781,308.9278564453125,331.24420166015625,211543,24.187265094867172,B,331.24420166015625
2009-03-16,255.98130798339844,314.17877197265625,251.16798400878903,297.9884948730469,262088,70.75515720673368,S,285.74638916015624
2009-06-01,536.9043579101562,536.9043579101562,455.5154724121094,476.9566345214844,437749,17.406855145159582,B,476.9566345214844
2009-07-06,481.3323669433594,500.5856628417969,468.6427001953125,494.4596252441406,171765,75.0720625184117,S,491.4066064453125
2009-10-26,858.5219116210938,888.2770385742188,734.688232421875,762.6930541992188,233745,18.574486428506177,B,762.6930541992188
2009-11-16,848.4577026367188,863.3352661132812,798.5741577148438,830.07958984375,150806,59.66448007161018,S,857.6567895507812
2009-12-14,837.9559326171875,842.3316650390625,771.4445190429688,778.88330078125,150226,15.139434000720968,B,778.88330078125
2010-01-04,827.0165405273438,827.0165405273438,767.0687866210938,767.0687866210938,203060,13.835229217595966,S,805.1478173828125
2010-01-18,774.0700073242188,783.6965942382812,694.868896484375,723.311279296875,154663,6.60447279656006,B,723.311279296875
2010-02-08,685.2422485351562,793.3232421875,676.9283447265625,775.8202514648438,299074,78.3780670389132,S,758.3272607421875
2010-03-15,782.3839111328125,792.0105590820312,741.2518310546875,746.5027465820312,164902,12.561715080317569,B,746.5027465820312
2010-05-03,708.871337890625,726.3743286132812,622.2315063476562,641.4848022460938,211448,7.294826416629149,S,718.5079858398437
2010-05-10,681.74169921875,707.9961547851562,613.47998046875,623.9818115234375,247189,4.786179379224009,B,623.9818115234375
2010-06-07,616.9805908203125,667.7392578125,611.7296752929688,665.1138305664062,239215,80.49382879321954,S,646.7456567382812
2010-06-28,668.6144409179688,672.1150512695312,614.3551635742188,630.9829711914062,184708,16.273849213423006,B,630.9829711914062
2010-07-05,633.6084594726562,698.3695068359375,627.4823608398438,694.868896484375,202719,77.54192947183908,S,690.5031640625
2010-08-09,741.2518310546875,748.2530517578125,689.6180419921875,697.494384765625,298045,19.272339464132486,B,697.494384765625
2010-09-06,723.7488403320312,739.5015869140625,707.1210327148438,736.0009765625,94370,83.65843127328017,S,730.7600610351562
2010-11-08,853.2710571289062,857.6467895507812,755.2542724609375,769.2566528320312,334695,24.200398779933934,B,769.2566528320312
2010-12-27,665.9889526367188,702.7453002929688,656.3623046875,702.7453002929688,140007,80.14630103794619,S,694.878896484375
2011-01-10,665.9889526367188,689.6180419921875,654.612060546875,658.98779296875,269287,23.976687328539356,B,658.98779296875
2011-02-21,621.3563232421875,632.7332763671875,577.598876953125,604.728515625,305671,42.60909073097083,S,625.7421166992187
2011-03-28,599.4776000976562,605.6036376953125,581.0994262695312,588.9757690429688,208586,22.82228217969285,B,588.9757690429688
2011-04-04,624.85693359375,667.7392578125,618.7308959960938,641.4848022460938,311550,89.06478737330717,S,620.491201171875
2011-04-25,589.8509521484375,590.72607421875,551.3443603515625,561.8461303710938,375815,19.54092358723402,B,561.8461303710938
2011-06-06,504.96142578125,511.9626159667969,482.20751953125,486.5832824707031,367375,26.001296329278134,S,507.59688354492187
2011-06-13,487.45843505859375,490.9590148925781,441.95062255859375,448.9518432617188,344106,7.853200652272605,B,448.9518432617188
2011-07-18,389.441650390625,453.32757568359375,386.8161926269531,449.8269958496094,395342,76.85605812589694,S,437.5848901367188
2011-08-01,446.3263854980469,447.2015380859375,373.68896484375,398.1931457519531,570907,23.110602365865958,B,398.1931457519531
2011-08-29,416.5712890625,477.831787109375,413.0707092285156,448.9518432617188,444259,93.08747646799964,S,433.2091271972656
2011-09-19,410.44525146484375,413.0707092285156,329.93145751953125,347.4344482421875,514571,6.056452777922402,B,347.4344482421875
2011-10-17,345.6841735839844,360.5617065429688,328.18115234375,347.4344482421875,560617,66.9186113453773,S,349.19475341796874
2011-11-14,364.9374694824219,367.5628967285156,296.67578125,301.9266662597656,872625,8.566605639995274,B,301.9266662597656
2012-01-02,243.2916412353516,275.67218017578125,242.4164886474609,256.4188842773437,836010,46.5696700031712,S,256.4188842773437
2012-03-19,298.42608642578125,298.42608642578125,277.4224853515625,280.0479431152344,320617,12.76010855330179,B,280.0479431152344
2012-05-07,224.9134979248047,234.54014587402344,207.41049194335935,219.66259765625,534634,41.181165383421465,S,219.66259765625
2012-05-14,216.1619873046875,229.28924560546875,170.65420532226562,175.9051055908203,489321,6.719512093347532,B,175.9051055908203
2012-06-11,148.7754669189453,181.156005859375,147.02516174316406,176.78025817871094,2027222,77.20976458087254,S,170.66420532226562
2012-07-02,153.15121459960938,156.6518096923828,142.6494140625,142.6494140625,642751,16.738336019081956,B,142.6494140625
2012-07-30,150.5257568359375,168.0287628173828,146.15000915527344,168.0287628173828,652437,88.04129080331623,S,151.41090942382812
2012-10-01,262.544921875,270.4212951660156,219.66259765625,227.5389404296875,977786,12.326325451887357,B,227.5389404296875
2012-10-15,260.7946472167969,273.0467224121094,249.4176788330078,250.29283142089844,644237,47.87897233852957,S,270.4312951660156
2012-10-22,252.9182891845703,259.91949462890625,213.5365447998047,222.2880401611328,822747,19.158946897208338,B,222.2880401611328
2012-11-12,221.4128875732422,243.2916412353516,215.28684997558597,216.1619873046875,605764,22.73204995551238,S,235.425283203125
2013-02-11,281.7982177734375,282.6733703613281,252.9182891845703,256.4188842773437,408428,9.025590236468716,B,256.4188842773437
2013-04-01,234.54014587402344,251.16798400878903,217.91229248046875,246.792236328125,681345,87.2385217606246,S,236.3004357910156
2013-05-13,238.9158935546875,241.5413360595703,220.53775024414065,224.9134979248047,649088,24.628050116638818,B,224.9134979248047
2013-05-27,231.9146881103516,243.2916412353516,220.53775024414065,223.16319274902344,464299,27.063882257596546,S,241.5513360595703
2013-06-03,224.0383453369141,249.4176788330078,210.91110229492188,211.78623962402344,1137433,12.604461075992418,B,211.78623962402344
2013-07-15,161.9027099609375,180.2808532714844,160.15240478515625,177.65541076660156,514005,78.1472493453193,S,174.16480041503905
2013-07-29,179.40570068359375,179.40570068359375,158.40211486816406,158.40211486816406,467073,19.926601882757026,B,158.40211486816406
2013-08-12,172.40451049804688,196.90869140625,167.1536102294922,189.0323486328125,1123234,82.02709227262554,S,179.41570068359374
2013-08-26,179.40570068359375,181.156005859375,161.9027099609375,164.5281524658203,661254,23.054674581221164,B,164.5281524658203
2013-09-02,166.27845764160156,189.90750122070312,163.65301513671875,189.0323486328125,679218,71.64052894055558,S,189.0423486328125
2013-10-14,206.5353546142578,215.28684997558597,195.1584014892578,195.1584014892578,442185,12.391252227910954,B,195.1584014892578
2013-11-11,172.40451049804688,189.90750122070312,161.02755737304688,184.65660095214844,475877,70.23602976210066,S,186.41690612792968
2014-01-27,191.6578063964844,194.2832489013672,175.0299530029297,179.40570068359375,541920,12.101059537526268,B,179.40570068359375
2014-02-10,186.4069061279297,200.4093017578125,181.156005859375,185.53175354003903,376740,40.58944733494047,S,194.29324890136718
2014-02-17,186.4069061279297,188.15719604492188,170.65420532226562,178.53054809570312,326786,18.2221838185948,B,178.53054809570312
2014-02-24,178.53054809570312,201.28445434570312,170.65420532226562,192.53294372558597,445188,74.4782631230634,S,200.4193017578125
2014-03-10,188.15719604492188,191.6578063964844,174.15480041503906,177.65541076660156,513731,20.3178108563891,B,177.65541076660156
2014-03-24,188.15719604492188,200.4093017578125,180.2808532714844,196.03355407714844,492452,79.61463625402499,S,191.6678063964844
2014-05-19,202.1595916748047,207.41049194335935,200.4093017578125,200.4093017578125,190337,21.45411248186612,B,200.4093017578125
2014-06-30,191.6578063964844,198.65899658203125,190.78265380859372,196.03355407714844,202382,87.71788757573964,S,194.29324890136718
2014-07-28,213.5365447998047,215.28684997558597,191.6578063964844,196.90869140625,331212,22.315569320346498,B,196.90869140625
2014-08-25,189.90750122070312,200.4093017578125,189.90750122070312,196.90869140625,210883,77.60963640632207,S,196.91869140625
2014-09-08,192.53294372558597,193.40809631347656,179.40570068359375,181.156005859375,190325,19.002779689570943,B,181.156005859375
2014-10-27,140.0239715576172,158.40211486816406,139.14881896972656,157.52696228027344,381653,23.730944878721004,S,157.52696228027344
2014-11-03,156.6518096923828,160.15240478515625,135.64820861816406,137.3985137939453,240897,5.69815382816806,B,137.3985137939453
2014-11-24,156.6518096923828,166.27845764160156,152.27606201171875,160.15240478515625,287633,79.13032782122102,S,155.78665710449218
2014-12-08,149.65060424804688,149.65060424804688,121.64582061767578,122.52096557617188,311615,11.418582576012554,B,122.52096557617188
2015-01-19,115.51976776123048,133.89791870117188,112.01917266845705,126.02156829833984,271118,66.2321351743631,S,126.90671325683594
2015-03-02,122.52096557617188,128.6470184326172,113.76947021484376,115.51976776123048,223756,23.21911272403308,B,115.51976776123048
2015-03-23,113.76947021484376,123.3961181640625,111.1440200805664,121.64582061767578,261520,82.33351275857383,S,116.4049203491211
2015-05-18,158.40211486816406,161.02755737304688,144.39971923828125,149.65060424804688,166472,11.480461123259886,B,149.65060424804688
2015-06-29,133.89791870117188,141.77426147460938,130.39732360839844,134.7730712890625,257803,33.31085447082768,S,137.4085137939453
2015-08-10,151.40090942382812,152.27606201171875,132.14761352539062,133.89791870117188,263239,16.00269229055536,B,133.89791870117188
2015-09-28,116.3949203491211,121.64582061767578,111.1440200805664,121.64582061767578,214466,38.27171666172888,S,121.64582061767578
2015-11-30,152.27606201171875,153.15121459960938,134.7730712890625,147.9003143310547,182399,21.55779617053284,B,147.9003143310547
2016-01-18,126.89671325683594,131.2724609375,120.77066802978516,128.6470184326172,122845,25.352331777262336,S,128.6470184326172
2016-04-25,152.27606201171875,155.7766571044922,132.14761352539062,135.64820861816406,245627,8.992464432292635,B,135.64820861816406
2016-06-13,102.39252471923828,109.39372253417967,100.64222717285156,107.64342498779295,237166,48.98904039112603,S,107.64342498779295
2016-08-01,130.39732360839844,133.89791870117188,118.1452178955078,122.52096557617188,313790,21.49355025481138,B,122.52096557617188
2016-08-15,119.89551544189452,154.90150451660156,114.64462280273438,153.15121459960938,890968,89.27591225802111,S,133.90791870117187
2016-11-07,145.2748565673828,154.90150451660156,121.64582061767578,123.3961181640625,547075,9.997821509476182,B,123.3961181640625
2016-12-26,107.64342498779295,111.1440200805664,105.89311981201172,108.51856994628906,132100,17.983866164195987,S,108.51856994628906
2017-02-20,149.65060424804688,149.65060424804688,131.2724609375,133.89791870117188,394121,10.436920706092252,B,133.89791870117188
2017-03-13,139.14881896972656,153.15121459960938,128.6470184326172,129.5221710205078,618131,10.09543250843484,S,143.53456665039062
2017-03-20,130.39732360839844,131.2724609375,107.55128479003906,114.56126403808594,651129,2.7491251683372013,B,114.56126403808594
2017-04-24,114.17182159423828,127.67252349853516,110.99137115478516,118.06625366210938,579533,76.02115775438956,S,116.7781121826172
2017-05-08,108.07054138183594,108.07054138183594,86.0669937133789,86.716064453125,1172270,5.853589247638396,B,86.716064453125
2017-06-26,71.5926742553711,72.95572662353516,67.11408233642578,70.22962951660156,192333,24.92711276838338,S,70.22962951660156
2017-07-03,70.35944366455078,71.07341766357422,66.52991485595703,68.3473129272461,129644,12.978965452032654,B,68.3473129272461
2017-07-10,68.80166625976562,78.21321868896484,67.17898559570312,77.75886535644531,286838,84.97880893307229,S,72.96572662353516
2017-08-14,75.55201721191406,77.23960876464844,72.04702758789062,73.5398941040039,189714,24.402590797130983,B,73.5398941040039
2017-08-28,75.55201721191406,78.21321868896484,74.77313232421875,74.96785736083984,325908,46.29113793736045,S,77.24960876464844
2018-01-08,142.16973876953125,142.60989379882812,115.54042053222656,120.01531982421876,861461,16.902383707830964,B,120.01531982421876
2018-01-15,120.67555236816406,153.173583984375,120.67555236816406,148.62533569335938,1469442,69.82242146433985,S,152.74342895507812
2018-02-05,124.78365325927734,127.718017578125,112.0925521850586,113.70645141601562,847228,15.24714751590679,B,113.70645141601562
2018-03-26,73.35900115966797,75.55976867675781,67.93043518066406,74.82617950439453,647648,23.40331885334558,S,74.82617950439453
2018-06-18,90.67172241210938,92.2122573852539,86.63697814941406,88.76438903808594,570220,11.220786904418318,B,88.76438903808594
2018-07-16,76.51343536376953,85.97674560546875,74.67945861816406,83.26246643066406,687847,73.20414938899535,S,78.79756713867188
2018-08-27,87.81072235107422,88.39759063720703,80.25474548339844,82.82231140136719,921180,6.077973483891995,B,82.82231140136719
2018-10-01,82.16207885742188,88.8377456665039,80.18138122558594,84.36284637451172,1083545,84.04492851695863,S,83.05238891601563
2019-01-14,120.30876159667967,121.77593994140624,109.37826538085938,117.59447479248048,762031,12.708241579581454,B,117.59447479248048
2019-03-04,71.74510192871094,72.40533447265625,69.8377685546875,70.20455932617188,428221,9.055632320503122,S,70.20455932617188
2019-03-11,70.1312026977539,70.79143524169922,65.28951263427734,66.02310180664062,958476,3.756891176527418,B,66.02310180664062
2019-03-18,67.12348175048828,75.70648956298828,67.12348175048828,68.3705825805664,2029346,41.91687849633046,S,72.41533447265626
2019-03-25,68.59066009521484,70.05784606933594,62.35514831542969,62.64858627319336,1003691,14.291853942083591,B,62.64858627319336
2019-05-13,44.808929443359375,45.13422393798828,41.14939880371094,41.47468948364258,474304,1.967141958045886,S,41.47468948364258
2019-05-20,41.47468948364258,45.13422393798828,39.11632537841797,39.52294158935547,849031,1.1441262982816198,B,39.52294158935547
2019-06-03,39.60426330566406,46.59803771972656,37.81515884399414,43.99570083618164,1157542,79.40632017306446,S,45.14422393798828
2019-07-29,56.031494140625,56.51943206787109,51.15211868286133,51.88402557373047,604710,22.257122875911662,B,51.88402557373047
2019-09-02,45.54083633422852,49.52566146850586,45.13422393798828,45.70348358154297,1127416,46.426650312628006,S,47.990525970458975
2019-10-28,47.4112663269043,47.81787872314453,44.23966979980469,45.13422393798828,867145,14.658881930674326,B,45.13422393798828
