Date,Open,High,Low,Close,Volume,RSI2,buy_sell,price
2021-08-16,11.710000038146973,11.93000030517578,9.640000343322754,10.449999809265137,10764100,12.49999395898972,B,10.449999809265137
2021-09-13,10.0,10.489999771118164,9.800000190734863,10.0600004196167,4144500,56.79875081081994,S,10.369999656677246
2021-10-04,9.949999809265137,10.0600004196167,8.460000038146973,8.970000267028809,6598600,13.89888851725,B,8.970000267028809
2021-11-08,9.270000457763672,10.199999809265137,9.130000114440918,9.859999656677246,5144400,91.15644173589484,S,9.589999923706056
2021-11-22,8.859999656677246,8.989999771118164,7.820000171661377,8.34000015258789,4891200,16.77533338911988,B,8.34000015258789
2021-12-13,8.300000190734863,9.380000114440918,7.900000095367432,9.369999885559082,4821600,80.64721050911857,S,8.619999656677246
2022-01-10,8.789999961853027,8.789999961853027,8.109999656677246,8.25,2556000,17.75407489734718,B,8.25
2022-01-24,8.949999809265137,9.5,8.619999885559082,9.5,2237000,77.38591809487393,S,9.220000038146972
2022-04-04,10.050000190734863,10.140000343322754,8.630000114440918,9.050000190734863,7873400,11.385580537389217,B,9.050000190734863
2022-05-02,9.029999732971191,9.31999969482422,8.260000228881836,8.34000015258789,7620800,7.279609934060375,S,9.280000457763672
2022-06-06,9.390000343322754,9.420000076293944,8.399999618530273,8.630000114440918,2728500,22.912037096071458,B,8.630000114440918
2022-07-18,8.300000190734863,8.859999656677246,8.220000267028809,8.829999923706055,3318800,89.00817693047765,S,8.470000038146972
2022-09-12,11.220000267028809,11.31999969482422,10.010000228881836,10.25,35157100,20.633086765283196,B,10.25
2022-09-19,10.199999809265137,11.68000030517578,10.199999809265137,11.68000030517578,6079500,76.41533199450056,S,11.480000267028808
2022-11-14,12.1899995803833,12.210000038146973,10.729999542236328,11.140000343322754,4922000,17.428579328754267,B,11.140000343322754
2023-01-02,9.649999618530272,9.649999618530272,8.119999885559082,8.699999809265137,6696000,23.402952685076343,S,8.699999809265137
2023-03-27,12.65999984741211,13.09000015258789,12.029999732971191,12.210000038146973,4004700,22.528990393644122,B,12.210000038146973
