Date,Open,High,Low,Close,Volume,EMA9,buy_sell,price
2020-03-26,10.75,12.899999618530272,10.75,12.5,1308000,11.35785914169279,B,11.459999809265137
2020-04-01,10.90999984741211,10.90999984741211,9.68000030517578,9.949999809265137,586400,11.07174705945446,S,10.49
2020-04-23,11.020000457763672,11.789999961853027,10.520000457763672,11.100000381469728,457500,10.592101682579973,B,11.400000343322754
2020-05-06,10.350000381469728,10.850000381469728,9.68000030517578,10.600000381469728,273100,10.510019001463384,S,9.790000190734863
2020-05-19,9.899999618530272,10.25,9.699999809265137,9.989999771118164,569800,9.900212237223599,B,9.980000267028808
2020-05-20,9.84000015258789,10.06999969482422,9.760000228881836,9.850000381469728,304700,9.890169866072824,S,9.960000267028809
2020-05-22,11.199999809265137,11.34000015258789,10.699999809265137,11.300000190734863,810600,10.332108807365222,B,10.909999618530271
2020-07-16,16.299999237060547,16.3700008392334,15.729999542236328,15.850000381469728,712700,16.291409821181723,S,16.090000381469725
2020-07-20,16.3799991607666,16.889999389648438,16.100000381469727,16.360000610351562,997100,16.32250234659146,B,16.800000915527345
2020-07-23,16.149999618530273,16.34000015258789,15.34000015258789,15.829999923706056,802800,16.221681183754637,S,15.92000030517578
2020-08-21,14.5,14.600000381469728,14.220000267028809,14.359999656677246,281900,14.323100259128157,B,14.51
2020-09-18,15.149999618530272,15.220000267028809,14.270000457763672,14.649999618530272,799800,15.078100125987353,S,14.99
2020-10-02,14.079999923706056,14.470000267028809,13.859999656677246,14.25,314700,14.00033582214628,B,14.280000457763672
2020-10-23,14.890000343322754,14.979999542236328,14.699999809265137,14.850000381469728,155700,14.923120560255526,S,14.719999542236328
2020-11-09,14.359999656677246,14.670000076293944,13.539999961853027,13.920000076293944,628200,13.733750337519735,B,14.280000457763672
2020-11-24,13.9399995803833,14.170000076293944,13.739999771118164,13.989999771118164,289900,14.043589590914996,S,13.769999732971192
2020-11-27,14.199999809265137,14.449999809265137,14.029999732971191,14.34000015258789,368900,14.115917876651995,B,14.249999771118164
2020-12-18,15.0,15.25,14.81999969482422,15.100000381469728,352500,15.211680389164513,S,15.090000381469729
2020-12-28,16.030000686645508,16.440000534057617,15.8100004196167,15.899999618530272,521400,15.34452826506292,B,16.139999160766603
2021-01-07,16.1299991607666,16.5,15.420000076293944,15.710000038146973,340500,15.986236144774956,S,15.889999618530272
2021-01-15,16.31999969482422,17.149999618530273,16.239999771118164,16.25,884200,15.961113158443702,B,16.370000610351564
2021-01-22,15.699999809265137,16.3700008392334,15.010000228881836,16.200000762939453,629800,16.071135975286182,S,15.55999969482422
2021-03-12,12.449999809265137,12.970000267028809,12.300000190734863,12.789999961853027,1268900,12.288684480163193,B,12.560000190734863
2021-03-25,12.100000381469728,12.65999984741211,11.829999923706056,12.609999656677246,552400,12.604185501826896,S,11.979999771118164
2021-04-06,12.670000076293944,12.93000030517578,12.449999809265137,12.779999732971191,362500,12.600844691958688,B,12.82999969482422
2021-04-08,12.609999656677246,12.720000267028809,12.220000267028809,12.300000190734863,590600,12.524540641000534,S,12.39999984741211
2021-04-13,12.869999885559082,13.170000076293944,12.699999809265137,12.979999542236328,579900,12.725044697108292,B,13.110000381469728
2021-04-15,12.729999542236328,12.880000114440918,12.550000190734863,12.609999656677246,217200,12.6900284764496,S,12.609999885559082
2021-04-19,12.739999771118164,12.920000076293944,12.5600004196167,12.710000038146973,555500,12.702018195936045,B,12.799999961853027
2021-04-22,12.800000190734863,12.81999969482422,12.449999809265137,12.609999656677246,425000,12.680091625562644,S,12.469999542236328
2021-05-27,11.670000076293944,12.18000030517578,11.550000190734863,11.989999771118164,2442500,11.319561882958965,B,11.82999969482422
2021-06-16,12.210000038146973,12.270000457763672,12.0,12.170000076293944,318900,12.298951835285195,S,12.109999885559082
2021-07-13,11.729999542236328,11.920000076293944,11.710000038146973,11.899999618530272,373700,11.761555623115168,B,11.860000381469728
2021-07-20,11.890000343322754,11.989999771118164,11.670000076293944,11.84000015258789,484300,11.947786568555037,S,11.689999809265137
2021-08-09,11.149999618530272,11.399999618530272,11.130000114440918,11.270000457763672,590600,10.969525952454823,B,11.220000038146972
2021-08-11,10.869999885559082,10.93000030517578,10.6899995803833,10.699999809265137,309200,10.899696553113568,S,10.859999885559082
2021-08-26,10.0,10.34000015258789,9.859999656677246,10.09000015258789,676900,10.006767842376982,B,10.129999885559082
2021-08-30,9.989999771118164,10.0600004196167,9.609999656677246,9.670000076293944,705200,9.938331434380059,S,9.719999542236328
2021-10-11,7.96999979019165,8.239999771118164,7.769999980926514,8.229999542236328,583500,8.046780060357882,B,8.239999542236328
2021-10-15,7.949999809265137,7.989999771118164,7.75,7.760000228881836,668600,7.982671361606362,S,7.779999961853028
