Date,Open,High,Low,Close,Volume,BB20TL,BB20ML,BB20BL,buy_sell,price
2010-05-26,10.59000015258789,10.670000076293944,10.5,10.550000190734863,543000,12.375959493674628,11.349499940872192,10.323040388069757,B,10.51
2010-05-27,10.550000190734863,11.399999618530272,10.550000190734863,11.300000190734863,138600,12.367604276934992,11.341999959945678,10.316395642956364,S,11.359499940872192
2011-01-18,18.989999771118164,19.780000686645508,18.850000381469727,19.780000686645508,1076600,22.1030094402497,20.48000020980835,18.856990979366998,B,19.110000381469728
2011-01-20,20.209999084472656,21.56999969482422,20.209999084472656,21.299999237060547,483800,21.89046163555944,20.37400016784668,18.857538700133922,S,20.40550018310547
2011-08-12,18.700000762939453,19.049999237060547,18.1200008392334,18.25,88500,23.435918519014184,20.24700002670288,17.05808153439158,B,18.76
2011-08-22,18.950000762939453,19.989999771118164,18.950000762939453,19.26000022888184,121700,22.33851733270935,19.520000171661376,16.7014830106134,S,19.667000160217288
2011-09-26,18.38999938964844,18.809999465942383,17.700000762939453,18.399999618530277,169300,21.23799663607502,19.45149974822998,17.66500286038494,B,18.72999931335449
2011-09-30,17.700000762939453,19.299999237060547,17.329999923706055,19.299999237060547,266700,20.73168107406073,19.092499828338624,17.453318582616518,S,17.49
2011-10-05,17.489999771118164,18.0,17.34000015258789,17.799999237060547,260000,20.360254712092633,18.673999786376953,16.987744860661273,B,17.409999618530275
2011-10-10,18.350000381469727,18.950000762939453,18.31999969482422,18.899999618530277,187200,19.97138497880541,18.487499809265138,17.003614639724866,S,18.50699983596802
2012-03-20,22.399999618530277,22.56999969482422,22.200000762939453,22.200000762939453,199100,23.174653923161845,22.594500064849854,22.014346206537862,B,22.399999618530277
2012-03-21,22.350000381469727,23.190000534057617,22.0,22.700000762939453,518200,23.184688454543704,22.604500102996827,22.02431175144995,S,22.100000610351557
2012-05-24,23.670000076293945,23.790000915527344,22.46999931335449,22.649999618530277,498300,25.807836976773014,24.273999977111817,22.74016297745062,B,23.48999954223633
2012-05-31,23.700000762939453,24.75,23.489999771118164,24.75,388600,25.696564355085165,24.042000007629397,22.38743566017363,S,24.016999969482427
2012-09-18,27.280000686645508,27.989999771118164,27.229999542236328,27.57999992370605,619900,30.35503466780051,28.646500015258788,26.937965362717065,B,27.73999954223633
2012-09-19,27.700000762939453,28.799999237060547,27.81999969482422,28.299999237060547,643300,30.29051874909807,28.598999977111816,26.907481205125563,S,28.65650001525879
2012-11-09,30.729999542236328,31.700000762939453,29.86000061035156,30.15999984741211,556700,32.92436518619217,31.198499965667725,29.47263474514328,B,30.87000061035156
2012-11-16,28.5,30.36000061035156,28.280000686645508,30.36000061035156,372100,32.485393841394966,30.760500049591066,29.035606257787162,S,28.76000045776367
2013-04-17,31.84000015258789,32.04999923706055,31.38999938964844,31.690000534057617,221000,32.692204559688804,31.90299997329712,31.113795386905434,B,31.850000152587892
2013-04-19,31.649999618530277,31.959999084472656,31.01000022888184,31.399999618530277,273100,32.6510680545055,31.835999965667725,31.02093187682995,S,31.874999961853028
2013-06-14,32.95000076293945,33.689998626708984,32.09000015258789,32.7400016784668,641300,36.724658889704365,34.5105001449585,32.29634140021263,B,33.28999877929687
2013-06-20,32.150001525878906,32.150001525878906,29.81999969482422,30.61000061035156,1099200,36.81710242715927,34.00900039672852,31.200898366297768,S,31.87999938964844
2013-06-27,29.01000022888184,30.270000457763672,29.01000022888184,30.25,1013800,36.97891672618389,32.38400020599365,27.789083685803412,B,29.460000762939455
2013-07-02,29.420000076293945,29.6200008392334,27.6200008392334,28.0,847300,35.85167477237861,31.46900005340576,27.086325334432914,S,28.1199991607666
2014-02-06,26.399999618530277,27.559999465942383,26.399999618530277,27.07999992370605,402200,32.03361493505458,29.022999954223632,26.01238497339268,B,26.839999923706053
2014-02-19,26.31999969482422,26.350000381469727,25.100000381469727,25.700000762939453,986000,29.34688930517328,27.39350004196167,25.440110778750057,S,26.110000839233397
2014-02-24,25.729999542236328,26.440000534057617,25.63999938964844,26.399999618530277,310100,28.797042503016407,26.93100004196167,25.064957580906935,B,26.07999969482422
2014-03-05,25.6299991607666,25.76000022888184,25.18000030517578,25.40999984741211,343300,27.607728455740418,26.331000137329102,25.054271818917787,S,25.209999313354487
2014-07-07,24.65999984741211,24.950000762939453,24.06999969482422,24.6200008392334,530100,28.83647439550601,26.53350019454956,24.230525993593112,B,24.780000457763673
2014-07-08,24.700000762939453,24.989999771118164,23.799999237060547,24.0,430100,28.98119044121632,26.45250015258789,23.923809863959463,S,24.3699991607666
2014-09-25,19.100000381469727,19.11000061035156,18.26000022888184,18.84000015258789,387400,23.689532164409336,21.08199996948242,18.474467774555507,B,19.07999969482422
2014-09-26,18.770000457763672,19.0,18.51000022888184,18.809999465942383,416700,23.503149204279538,20.87249994277954,18.241850681279544,S,18.649999847412108
2014-10-06,17.299999237060547,17.799999237060547,17.299999237060547,17.389999389648438,645100,22.422908444588817,19.416499900817872,16.410091357046927,B,17.299999237060547
