Date,Open,High,Low,Close,Volume,buy_sell,price
2000-02-07,35.0,37.20000076293945,33.0,36.09999847412109,1484,B,35.01
2000-03-27,33.5,33.79999923706055,29.5,30.399999618530277,637,S,29.99
2000-05-01,27.01000022888184,29.399999618530277,27.01000022888184,27.700000762939453,1461,B,28.80999923706055
2000-05-15,27.5,29.0,24.299999237060547,26.0,500,S,24.99
2000-06-05,29.40999984741211,29.700000762939453,27.799999237060547,29.700000762939453,2338,B,29.51
2000-06-26,26.0,26.0,18.5,20.09000015258789,2040,S,23.789999237060545
2000-07-17,21.959999084472656,22.8799991607666,20.799999237060547,21.18000030517578,154,B,21.999999771118166
2000-10-16,19.100000381469727,19.399999618530277,18.010000228881836,18.299999237060547,100,S,18.090000381469725
2001-01-22,21.489999771118164,24.96999931335449,20.809999465942383,24.299999237060547,142,B,22.01
2001-09-10,20.5,21.489999771118164,17.200000762939453,17.799999237060547,76,S,17.29999946594238
2001-10-08,18.700000762939453,20.5,18.0,20.5,29,B,19.80999923706055
2003-08-04,22.43000030517578,220.0,21.020000457763672,23.200000762939453,163,S,29.799999237060547
2003-08-18,22.799999237060547,24.299999237060547,22.799999237060547,24.01000022888184,193,B,23.51
