Date,Open,High,Low,Close,Volume,EMA9,buy_sell,price
2021-01-18,21.850000381469727,22.71999931335449,20.649999618530277,22.030000686645508,13479400,19.557009580725286,B,22.050000915527345
2021-03-22,20.229999542236328,20.84000015258789,18.799999237060547,19.290000915527344,10488200,20.523154228797623,S,19.280000915527342
2021-04-12,22.290000915527344,22.709999084472656,21.1299991607666,22.59000015258789,13791100,21.12313490288853,B,22.30999923706055
2021-05-17,21.850000381469727,22.96999931335449,20.8700008392334,21.25,17052800,22.12437131812305,S,21.229999771118162
2021-05-31,23.040000915527344,23.86000061035156,22.57999992370605,22.950000762939453,8914100,22.43599794267102,B,23.40999961853028
2021-07-19,23.51000022888184,23.57999992370605,22.63999938964844,23.57999992370605,12222200,23.860492806562277,S,23.500000228881838
2021-08-09,26.31999969482422,27.299999237060547,25.07999992370605,25.65999984741211,20020100,24.48809236700872,B,26.399999389648443
2021-09-27,25.71999931335449,26.06999969482422,22.65999984741211,24.0,33740900,25.655708946373526,S,23.139999618530275
2022-03-21,18.700000762939453,19.75,17.690000534057617,18.76000022888184,67205600,17.792227278080908,B,19.15999961853028
2022-04-11,16.719999313354492,17.329999923706055,16.059999465942383,16.170000076293945,33845100,17.519620442671375,S,16.530000915527342
2022-08-08,11.640000343322754,12.359999656677246,10.210000038146973,10.979999542236328,86422300,10.921609668919599,B,12.159999618530271
2022-08-22,10.260000228881836,11.149999618530272,9.390000343322754,10.5,75520600,10.742630175901512,S,9.55999969482422
