Date,Open,High,Low,Close,Volume,EMA9,buy_sell,price
2011-09-05,24.149999618530277,25.989999771118164,24.149999618530277,25.790000915527344,276000,23.72869912651249,B,25.45000053405762
2011-09-19,24.600000381469727,24.88999938964844,21.709999084472656,23.0,212800,23.722367502003152,S,22.090000381469725
2011-10-31,22.309999465942383,23.0,21.770000457763672,22.75,215500,22.460869808398243,B,22.98999954223633
2012-01-16,23.26000022888184,23.26000022888184,22.520000457763672,23.0,1131100,23.032106106798818,S,22.719999542236327
2012-01-30,24.1200008392334,24.5,23.43000030517578,24.5,614500,23.50454784731609,B,24.15999961853028
2012-05-21,28.989999771118164,30.040000915527344,28.34000015258789,29.09000015258789,536600,29.503066863009256,S,28.51000045776367
2012-08-13,29.770000457763672,30.489999771118164,28.799999237060547,29.100000381469727,379000,28.66615287885564,B,29.66999984741211
2012-11-12,31.280000686645508,31.540000915527344,29.0,30.5,2064500,31.86581231685806,S,30.69000076293945
2013-05-06,28.170000076293945,29.11000061035156,27.71999931335449,28.68000030517578,420800,27.865363510068814,B,28.999999771118166
2013-06-10,27.270000457763672,27.700000762939453,25.34000015258789,25.8799991607666,445200,27.66564225211314,S,26.58000015258789
2013-10-28,22.43000030517578,22.989999771118164,21.950000762939453,22.07999992370605,353500,21.96578326784166,B,22.82999969482422
2013-11-04,22.229999542236328,23.11000061035156,20.200000762939453,20.600000381469727,425000,21.692626690567273,S,21.44000076293945
2014-03-17,17.25,18.549999237060547,17.200000762939453,18.549999237060547,292000,16.938415470757107,B,17.51
2014-05-26,17.829999923706055,18.030000686645508,17.549999237060547,17.670000076293945,777700,17.818797667499258,S,17.54999946594238
2014-07-14,17.5,18.07999992370605,17.5,17.81999969482422,348400,17.46150227890383,B,17.76
2014-09-29,18.020000457763672,18.799999237060547,17.75,18.450000762939453,285100,18.500372227416012,S,18.270000686645506
2014-11-24,18.649999618530277,18.950000762939453,18.0,18.950000762939453,116800,18.37091618714174,B,18.6300008392334
2014-12-08,18.280000686645508,18.75,17.200000762939453,17.200000762939453,88500,18.125386390288295,S,17.699999084472655
2015-03-02,17.940000534057617,18.5,17.1200008392334,17.959999084472656,146100,16.766801377579835,B,17.780000457763673
2015-06-15,19.0,19.57999992370605,18.459999084472656,19.0,85900,19.54746523430054,S,18.99
2015-10-12,16.0,17.049999237060547,15.5,17.049999237060547,202600,15.880608109146522,B,16.26
2015-11-30,16.219999313354492,17.09000015258789,16.219999313354492,16.5,424000,16.5668400918641,S,16.24
2016-04-11,15.869999885559082,16.75,15.539999961853027,16.399999618530273,251300,15.416437235098794,B,16.550000915527345
2016-08-22,17.81999969482422,18.0,17.15999984741211,17.489999771118164,165300,18.13425443018751,S,17.520000686645506
2016-10-10,18.93000030517578,19.46999931335449,18.71999931335449,19.040000915527344,131300,18.120781363818285,B,19.30999923706055
2016-11-14,18.0,18.709999084472656,17.6200008392334,18.200000762939453,393200,18.327769725919023,S,17.85000061035156
2017-01-30,18.940000534057617,18.940000534057617,18.190000534057617,18.700000762939453,494600,18.090269512788588,B,18.80999923706055
2017-05-22,20.200000762939453,20.200000762939453,18.290000915527344,19.399999618530277,449200,21.038727245610062,S,19.789999237060545
2017-07-17,20.09000015258789,20.399999618530277,19.899999618530277,20.0,327000,19.785720152006228,B,20.05999923706055
2017-11-06,27.43000030517578,28.09000015258789,25.31999969482422,25.5,121500,26.879478664977476,S,26.280000915527342
2018-03-19,24.01000022888184,24.86000061035156,23.40999984741211,24.0,209200,23.97776307485104,B,24.469999084472658
2018-04-09,23.729999542236328,23.799999237060547,23.100000381469727,23.61000061035156,190400,23.90677478953858,S,23.360000839233397
2018-07-23,20.96999931335449,21.40999984741211,20.1200008392334,20.670000076293945,109000,20.61999778266667,B,21.40999961853028
2018-09-10,21.149999618530277,21.149999618530277,20.309999465942383,20.5,49800,21.06376957569072,S,20.81999992370605
2018-10-15,20.59000015258789,23.57999992370605,20.59000015258789,22.739999771118164,100000,21.179494333043785,B,21.57999969482422
2019-04-22,29.149999618530277,29.3799991607666,28.149999618530277,29.100000381469727,35300,29.14148701724023,S,28.559999694824217
2019-05-27,28.920000076293945,29.489999771118164,27.56999969482422,29.489999771118164,136100,29.08663435606807,B,29.26
2019-06-10,28.84000015258789,29.0,27.700000762939453,28.940000534057617,167900,29.01944615573025,S,27.840000381469725
2019-06-24,29.489999771118164,30.149999618530277,29.3700008392334,29.799999237060547,128900,29.252445387079476,B,29.51
2020-03-02,45.09000015258789,47.900001525878906,40.400001525878906,41.59000015258789,8078200,48.275447162083815,S,44.49
2020-06-08,30.200000762939453,32.790000915527344,27.700000762939453,28.32999992370605,10228000,27.554731002311605,B,30.97999931335449
2020-07-27,28.68000030517578,28.959999084472656,27.43000030517578,27.739999771118164,6790300,28.642505822827435,S,27.610000839233397
2020-11-30,27.0,28.950000762939453,26.25,28.239999771118164,9756400,26.11329165418433,B,27.79000068664551
2021-01-11,26.690000534057617,27.290000915527344,25.520000457763672,26.920000076293945,11655600,27.57252366794626,S,25.949999084472655
2021-02-01,28.11000061035156,29.59000015258789,27.38999938964844,28.56999969482422,7177400,27.59977219367208,B,28.710000762939455
2021-02-15,27.239999771118164,27.440000534057617,26.030000686645508,26.149999618530277,2560200,27.252254091035095,S,26.680000534057616
2021-03-15,26.15999984741211,26.950000762939453,25.11000061035156,26.81999969482422,4737900,26.327355282523918,B,26.82999969482422
2021-04-26,26.700000762939453,27.559999465942383,25.399999618530277,25.670000076293945,6775500,26.567505727210275,S,26.059999694824217
2021-05-10,28.06999969482422,29.030000686645508,26.670000076293945,27.450000762939453,10463300,26.976403891244658,B,28.180000076293947
