Date,Open,High,Low,Close,Volume,buy_sell,price
2007-10-01,521.995849609375,547.1956176757812,509.39593505859375,539.9956665039062,3457,B,540.0056665039062
2008-01-28,496.7960205078125,504.35595703125,446.39642333984375,504.35595703125,8123,S,449.9863989257813
2008-06-02,449.9963989257813,470.15625,418.6766357421875,469.7962341308594,317,B,460.80632568359374
2008-06-23,442.7964477539063,467.6362609863281,406.7967529296875,435.2365112304688,4588,S,418.6666357421875
2008-08-18,318.5974426269531,323.9974060058594,296.99761962890625,305.99755859375,1095,B,315.0074670410156
2008-09-08,305.99755859375,318.2374572753906,269.9978332519531,305.6375427246094,1026,S,281.14774536132813
2008-12-29,77.03938293457031,82.079345703125,73.43941497802734,82.079345703125,907,B,77.04938293457032
2009-01-19,71.27942657470703,71.27942657470703,57.59954071044922,57.59954071044922,36962,S,64.78948425292968
2009-04-27,118.0790557861328,129.59896850585938,113.39909362792967,120.2390365600586,8976,B,116.28906799316407
2009-07-27,156.59873962402344,192.5984649658203,151.19879150390625,185.3985137939453,77480,S,191.8784637451172
2009-08-31,212.39830017089844,226.79818725585935,199.79840087890625,224.99819946289065,40876,B,223.20821166992187
2009-10-12,266.3978576660156,282.2377319335937,261.7178955078125,270.3578491210937,22124,S,277.1977844238281
2009-11-02,256.3179626464844,286.1977233886719,250.55799865722656,281.51776123046875,23793,B,256.68794799804687
2010-01-04,308.5175170898437,336.5973205566406,307.79754638671875,334.7973327636719,17103,S,327.2373962402344
2010-07-12,301.3175964355469,313.1974792480469,298.797607421875,308.15753173828125,11892,B,301.32759643554687
2010-07-26,332.9973449707031,338.39727783203125,314.9974670410156,326.51739501953125,21176,S,335.1573181152344
2010-08-30,341.99725341796875,369.3570556640625,331.1973571777344,356.39715576171875,50799,B,347.0472314453125
2010-10-11,381.5969543457031,416.8766784667969,380.876953125,416.8766784667969,22984,S,382.31695556640625
2011-10-10,376.1969909667969,397.4368286132813,368.9970397949219,392.3968505859375,19731,B,374.0470178222656
2011-10-17,401.3967895507813,431.6365356445313,382.6769409179688,430.9165649414063,29525,S,430.1965637207031
2012-09-10,363.5970764160156,377.636962890625,349.9172058105469,377.636962890625,7245,B,366.4870812988281
2012-10-15,403.19677734375,422.6366271972656,384.8369140625,392.036865234375,8984,S,411.8367614746094
2013-02-04,363.2370910644531,404.9967651367188,363.2370910644531,395.996826171875,13437,B,376.9269921875
2013-03-18,433.7965393066406,449.9963989257813,428.3965759277344,447.1164245605469,19664,S,446.7564697265625
2013-07-15,274.3178100585937,314.6374816894531,274.3178100585937,289.79766845703125,4198,B,280.8077600097656
2013-07-22,293.39764404296875,320.3974304199219,284.3977355957031,296.99761962890625,4638,S,313.9175109863281
2014-06-30,277.1977844238281,298.0776062011719,274.67779541015625,298.0776062011719,5495,B,277.5677697753906
2014-07-28,302.3975830078125,321.8374328613281,301.3175964355469,310.6775207519531,2942,S,313.5574645996094
2014-11-24,260.6379089355469,260.9979248046875,233.9981231689453,236.1581115722656,7037,B,258.127919921875
2014-12-01,233.9981231689453,251.27798461914065,218.8782501220703,233.9981231689453,14254,S,231.8281500244141
2015-03-23,234.71812438964844,242.6380615234375,227.51817321777344,230.39816284179688,1021,B,241.5680596923828
2015-03-30,234.35812377929688,239.0380859375,205.91835021972656,216.71826171875,1392,S,221.7482244873047
2015-06-01,158.3987274169922,172.79861450195312,154.07876586914062,167.39866638183594,4799,B,164.5286767578125
2015-07-27,144.71884155273438,145.07884216308594,127.79898071289062,129.59896850585938,2900,S,131.74894165039063
2016-02-15,75.23939514160156,90.71927642822266,74.51940155029297,87.11930084228516,3373,B,74.88940216064454
2016-02-22,86.39930725097656,102.23918151855467,86.39930725097656,97.55921936035156,1118,S,95.03923797607422
2016-05-09,100.0792007446289,104.03916931152344,93.59925079345705,104.03916931152344,907,B,93.60925079345705
2016-06-06,107.6391372680664,115.19908142089844,107.6391372680664,114.47908020019533,617,S,112.31909942626957
2016-09-26,145.798828125,149.3988037109375,141.47886657714844,148.31881713867188,181,B,147.24881530761718
2017-02-20,174.59860229492188,203.39837646484372,174.59860229492188,203.0383758544922,3859,S,196.9184112548828
2018-09-10,136.07891845703125,136.43890380859375,129.59896850585938,129.59896850585938,232,B,135.72891784667968
2018-09-24,138.2388916015625,138.2388916015625,125.99899291992188,125.99899291992188,476,S,126.70898651123048
2019-12-09,31.31974983215332,38.87968826293945,30.2397575378418,34.19972610473633,77238,B,35.28971649169922
2019-12-16,35.63971328735352,215.99827575683597,34.559722900390625,106.9191436767578,1667565,S,55.43955230712891
2020-02-24,64.0999984741211,82.02999877929688,63.54999923706055,66.0,20200,B,73.06000305175782
2020-03-16,50.0,50.0,36.29999923706055,40.900001525878906,1800,S,49.49
2020-11-09,48.09999847412109,48.5,46.5,46.91999816894531,2000,B,47.989999542236326
2020-11-23,47.0,61.5,47.0,52.0,21700,S,51.939998626708984
2021-03-29,46.9900016784668,50.0,46.0099983215332,48.34999847412109,4000,B,47.000001678466795
2021-04-12,46.5,49.04999923706055,46.5,47.20000076293945,1400,S,48.97000503540039
2021-08-02,40.95000076293945,40.95000076293945,39.0,40.0,1500,B,40.35000015258789
2021-08-09,39.20000076293945,39.88999938964844,38.79999923706055,38.79999923706055,3700,S,38.83999847412109
