Date,Open,High,Low,Close,Volume,EMA9,buy_sell,price
2017-07-10,25.040000915527344,25.65999984741211,24.809999465942383,25.209999084472656,620800,24.191560775282124,B,25.3800008392334
2017-11-06,27.59000015258789,28.90999984741211,25.450000762939453,27.09000015258789,3624200,28.251364920777846,S,26.340000381469725
2018-01-22,28.600000381469727,30.200000762939453,27.959999084472656,30.01000022888184,3309900,27.815600543422647,B,29.29000068664551
2018-04-30,35.40999984741211,36.52999877929688,33.060001373291016,33.47999954223633,8400900,35.2631524994483,S,33.870001068115236
2018-07-23,24.229999542236328,26.0,23.709999084472656,25.290000915527344,5969000,24.375838009658587,B,25.3800008392334
2018-08-06,24.76000022888184,24.979999542236328,22.26000022888184,23.100000381469727,8817100,24.15173635364732,S,22.280000915527342
2018-10-01,24.049999237060547,25.549999237060547,22.63999938964844,24.989999771118164,9633400,23.993965131861515,B,25.30999923706055
2019-04-08,37.70000076293945,37.70000076293945,33.2599983215332,33.75,11251600,37.12434400409771,S,37.370001068115236
2019-05-06,35.61000061035156,38.470001220703125,33.720001220703125,38.09000015258789,15465500,36.34272381506476,B,36.219999084472654
2019-05-13,36.970001220703125,37.36000061035156,32.11000061035156,32.65999984741211,18660900,35.60617902153423,S,33.37999938964844
2019-06-03,39.5,43.75,38.880001068115234,43.65999984741211,16534400,37.77196384823451,B,40.01
2019-08-26,47.34999847412109,49.77999877929688,44.880001068115234,47.09999847412109,24019700,48.67077964340171,S,46.39999984741211
2019-09-09,49.470001220703125,52.56999969482422,47.02000045776367,51.34000015258789,15133500,49.31329875815405,B,50.699998626708975
2019-11-11,50.470001220703125,50.77999877929688,47.70000076293945,50.09999847412109,9838100,50.888098210953885,S,49.69999908447266
2019-12-02,52.900001525878906,54.83000183105469,52.2400016784668,54.70000076293945,11434800,52.48846595808066,B,54.67999816894531
2020-02-24,55.650001525878906,55.650001525878906,42.54999923706055,44.43999862670898,21167900,54.78239682673883,S,49.85999893188477
2020-06-08,23.440000534057617,29.559999465942383,21.0,22.1200008392334,226350900,18.798638450205495,B,21.73999954223633
2021-07-12,41.7599983215332,43.4900016784668,40.369998931884766,40.5,21076700,42.79345876086124,S,40.940000762939455
2021-09-27,38.4900016784668,39.02999877929688,36.13999938964844,38.720001220703125,19375600,37.77695629276185,B,38.48000122070312
2021-10-11,35.869998931884766,36.04999923706055,34.65999984741211,35.619998931884766,14982900,37.0388519114008,S,34.67000030517578
2022-01-17,26.149999618530277,28.07999992370605,25.149999618530277,27.61000061035156,35934300,26.340823728656044,B,26.569999465942384
2022-02-28,25.290000915527344,25.520000457763672,21.770000457763672,21.82999992370605,30138400,25.690148323625404,S,23.01000045776367
2022-03-28,25.229999542236328,26.190000534057617,23.75,24.68000030517578,42892300,24.19225274652103,B,24.749999771118166
2022-04-18,22.850000381469727,24.780000686645508,22.06999969482422,23.3700008392334,28686000,23.783633403167016,S,22.430000534057616
2022-08-15,16.290000915527344,17.969999313354492,15.869999885559082,15.989999771118164,51406800,14.678096775483915,B,16.710000762939455
2022-11-07,16.030000686645508,16.459999084472656,12.100000381469728,13.010000228881836,97764900,15.365031138628181,S,13.469999542236328
