Date,Open,High,Low,Close,Volume,EMA9,buy_sell,price
2002-07-15,3.2079999446868896,3.303999900817871,3.119999885559082,3.240000009536743,1212,3.2080076727067857,B,3.273999938964844
2002-08-26,3.344000101089477,3.368000030517578,3.095999956130981,3.184000015258789,835,3.274060806188521,S,3.1099998855590822
2002-12-16,2.9200000762939453,3.0799999237060547,2.776000022888184,2.8399999141693115,2500,2.780215224359145,B,2.9939999675750726
2003-01-20,2.736000061035156,2.799999952316284,2.6080000400543213,2.680000066757202,444,2.7943284872027463,S,2.742000093460083
2003-03-17,2.7279999256134038,3.0239999294281006,2.640000104904175,2.9600000381469727,1809,2.683348285070975,B,2.809999952316284
2003-10-27,5.631999969482422,5.71999979019165,5.447999954223633,5.599999904632568,158,5.70825800083653,S,5.589999904632569
2003-12-08,5.599999904632568,5.960000038146973,5.599999904632568,5.800000190734863,471,5.65268121934346,B,5.72999979019165
2004-02-09,8.215999603271484,8.35200023651123,6.656000137329102,7.335999965667725,463,8.225310640220847,S,7.8459999465942385
2004-06-21,7.840000152587891,8.399999618530273,7.519999980926514,7.960000038146973,211,7.361656105611086,B,7.873999843597412
2004-07-26,7.736000061035156,7.736000061035156,7.119999885559082,7.28000020980835,273,7.370337244872921,S,7.229999771118164
2004-09-20,7.519999980926514,7.519999980926514,7.0960001945495605,7.320000171661377,120,7.28831505286626,B,7.490000019073486
2004-10-18,7.159999847412109,7.28000020980835,6.808000087738037,6.823999881744385,228,7.176538640118133,S,6.997999897003174
2004-11-01,7.296000003814697,7.559999942779541,7.296000003814697,7.303999900817871,304,7.221144710449531,B,7.482000122070311
2005-01-03,7.840000152587891,7.855999946594238,6.760000228881836,6.8480000495910645,332,7.388278431572563,S,6.813999881744385
2005-02-21,7.0879998207092285,7.440000057220459,6.888000011444092,7.208000183105469,301,7.060275918864569,B,7.370000133514404
2005-07-04,8.656000137329102,8.751999855041504,7.263999938964844,7.440000057220459,285500,8.863918293192603,S,8.349999656677246
2005-08-01,9.064000129699709,9.583999633789062,8.727999687194824,9.199999809265137,196000,8.871620819061127,B,9.081999549865724
2005-08-15,8.359999656677246,8.46399974822998,7.783999919891357,8.0,702375,8.596237287578028,S,7.821999778747559
2005-09-12,8.48799991607666,9.920000076293944,8.48799991607666,9.600000381469728,386250,8.779514865379657,B,8.706000099182129
2006-05-15,13.600000381469728,14.079999923706056,12.80799961090088,13.520000457763672,25569578,14.02779006194643,S,13.510000457763672
2006-07-03,14.095999717712402,14.520000457763672,13.567999839782717,14.15999984741211,32702110,13.596619283213567,B,13.970000038146972
2006-09-18,14.248000144958496,15.039999961853027,13.215999603271484,13.368000030517578,2703375,14.328492725859201,S,14.389999618530272
2006-10-09,14.399999618530272,15.32800006866455,14.248000144958496,14.800000190734863,2854125,14.38706828815212,B,14.970000038146972
2006-10-23,14.288000106811523,14.472000122070312,13.368000030517578,13.447999954223633,2666750,14.182123652537475,S,14.01400016784668
2007-01-15,14.0,14.456000328063965,13.607999801635742,14.4399995803833,1878250,13.936686449327697,B,14.32999969482422
2007-02-26,14.199999809265137,14.744000434875488,13.359999656677246,13.928000450134276,2855250,14.130377070646293,S,13.437999954223633
2007-04-02,14.407999992370604,15.175999641418455,14.407999992370604,14.736000061035156,1207250,14.339528311048443,B,14.810000190734863
2007-08-06,16.559999465942383,18.36000061035156,16.239999771118164,17.200000762939453,2952750,17.325751851762348,S,16.389999618530272
2007-09-03,17.920000076293945,18.799999237060547,17.91200065612793,18.399999618530277,1289000,17.3496838514262,B,18.32999969482422
2007-11-12,18.3439998626709,18.479999542236328,17.20800018310547,18.0,4195125,18.46025555510397,S,18.05399917602539
2008-02-25,16.799999237060547,18.15999984741211,16.239999771118164,16.68000030517578,4080875,16.63283621658567,B,16.80999923706055
2008-03-10,16.70400047302246,16.799999237060547,15.4399995803833,16.15999984741211,3981625,16.55221503823397,S,15.99
2008-03-31,16.88800048828125,19.0,16.823999404907227,18.399999618530277,4273125,16.904557814785758,B,17.682000885009767
2008-07-14,18.31999969482422,19.215999603271484,17.607999801635742,18.200000762939453,3430500,18.504747425167917,S,17.789999237060545
2008-11-17,14.720000267028809,16.07200050354004,14.5600004196167,15.399999618530272,3035500,14.794245635656262,B,15.96199966430664
2008-12-29,14.895999908447266,15.279999732971191,14.31999969482422,15.119999885559082,1553750,15.228680020454984,S,14.646000137329102
2009-04-06,14.720000267028809,15.088000297546388,14.279999732971191,14.399999618530272,3878250,14.350267995905792,B,14.730000267028808
2009-04-20,14.064000129699709,14.312000274658203,13.760000228881836,14.199999809265137,3750625,14.29233142185969,S,13.83000015258789
2009-05-04,14.5600004196167,14.895999908447266,14.31999969482422,14.70400047302246,5944500,14.403412224125946,B,14.610000381469728
2010-01-18,16.399999618530273,16.624000549316406,16.1200008392334,16.624000549316406,4378125,16.93776873994528,S,16.253999938964842
2010-02-22,16.799999237060547,16.84000015258789,16.11199951171875,16.56800079345703,4648500,16.567801344396678,B,16.801999816894533
2010-03-01,16.447999954223633,16.631999969482422,16.128000259399414,16.43199920654297,5074375,16.540640916825936,S,16.149999847412108
2010-04-12,16.31999969482422,16.79199981689453,16.239999771118164,16.535999298095703,2772500,16.392412516396906,B,16.545999298095705
2010-05-24,16.31999969482422,16.527999877929688,15.784000396728516,16.27199935913086,2415000,16.705587591337025,S,15.958000411987305
2010-06-28,16.719999313354492,17.552000045776367,16.45599937438965,17.360000610351562,5101000,16.7415429892926,B,16.889999160766603
2011-01-31,20.72800064086914,22.375999450683597,20.375999450683597,20.559999465942383,1323912,21.21672923954724,S,20.478000869750975
2011-03-28,21.256000518798828,22.78400039672852,21.03199958801269,22.31999969482422,4296000,21.115641313708686,B,21.24200035095215
2011-06-06,21.559999465942383,21.76000022888184,20.81599998474121,20.992000579833984,2647000,21.605934862287313,S,21.198000183105467
2011-09-05,20.440000534057617,21.520000457763672,20.239999771118164,21.040000915527344,2026000,20.56975853188467,B,20.954000244140627
2012-01-30,23.92799949645996,24.631999969482425,23.440000534057617,23.600000381469727,6154375,23.90288354975083,S,23.86199974060058
2012-02-13,23.90399932861328,24.472000122070312,23.775999069213867,24.399999618530277,2445250,24.002485288124713,B,23.978000411987306
2012-08-27,28.520000457763672,28.70400047302246,26.75200080871582,27.007999420166016,2481875,28.424737210262613,S,27.71800064086914
2012-10-22,26.91200065612793,27.91200065612793,26.54400062561035,27.91200065612793,3448500,26.81688345724013,B,26.889999160766603
2012-11-12,26.959999084472656,27.583999633789062,26.176000595092773,26.479999542236328,3470625,27.01242032498,S,26.96599983215332
2012-11-26,26.799999237060547,28.0,26.600000381469727,27.8799991607666,3578625,27.20442888164443,B,27.70599914550781
2012-12-17,26.775999069213867,27.07200050354004,26.0,26.368000030517575,3074375,26.93090766918906,S,26.430000534057616
2013-01-14,28.0,28.472000122070312,27.73600006103516,28.31999969482422,3724875,27.27435582378032,B,27.930000076293947
2013-02-25,27.336000442504883,28.06399917602539,26.72800064086914,26.72800064086914,6955500,27.40806018057884,S,26.798000564575194
2013-03-11,27.79199981689453,28.583999633789062,27.04800033569336,28.13599967956543,3968625,27.60611846124917,B,27.993999252319338
2013-03-18,27.983999252319336,28.18400001525879,26.23200035095215,26.66399955749512,4320125,27.41769468049836,S,26.53400062561035
2013-04-01,27.91200065612793,28.64800071716309,27.09600067138672,27.66399955749512,3070750,27.503804621764075,B,27.89800048828125
2013-06-10,28.79199981689453,29.399999618530277,27.600000381469727,27.600000381469727,5012750,28.59800168781553,S,28.454000701904295
2013-07-08,28.0,29.239999771118164,26.959999084472656,27.968000411987305,2828500,27.95980876122671,B,28.26600051879883
2013-08-19,27.64800071716309,27.79199981689453,26.968000411987305,27.288000106811523,3619250,28.300624466179393,S,28.06999992370605
2013-09-09,29.200000762939453,29.6879997253418,28.511999130249023,29.10400009155273,3296500,28.469695636107684,B,29.24200035095215
2013-12-09,29.76000022888184,29.93600082397461,29.04800033569336,29.263999938964844,3877375,29.94967363554023,S,29.67000030517578
2014-03-31,28.24799919128418,29.07200050354004,27.167999267578125,27.29599952697754,3524500,27.092700796466335,B,28.985999832153322
2014-04-07,27.75200080871582,28.56800079345703,25.86400032043457,26.583999633789062,5468875,26.990960563930884,S,26.398000946044917
2014-06-09,27.29599952697754,28.64800071716309,27.016000747680664,27.239999771118164,4660000,26.940394857546575,B,28.14599967956543
2014-06-30,26.75200080871582,27.423999786376957,26.12800025939941,27.152000427246094,2933125,27.021642384349004,S,26.58199905395508
2014-07-21,27.92799949645996,28.63999938964844,27.71199989318848,28.440000534057617,2738125,27.429384962676345,B,28.41800094604492
2014-07-28,27.97599983215332,28.479999542236328,26.86400032043457,27.04800033569336,7091250,27.35310803727975,S,26.8699991607666
2014-08-18,28.78400039672852,31.503999710083008,28.63999938964844,30.15999984741211,6721250,28.091831323632157,B,28.601999053955083
2014-09-29,27.527999877929688,28.288000106811523,26.447999954223636,27.327999114990234,4864125,28.284936983383094,S,26.99
2014-11-24,28.07999992370605,28.15999984741211,26.895999908447266,27.527999877929688,5915000,27.291955153224663,B,28.08200050354004
2014-12-01,27.823999404907227,27.84000015258789,26.479999542236328,27.27199935913086,71942721,27.287963994405903,S,27.46200012207031
2015-03-16,26.440000534057617,29.0,26.09600067138672,28.399999618530277,4205875,26.466260486001143,B,26.993999252319338
2015-05-25,28.27199935913086,28.63999938964844,27.05599975585937,27.07999992370605,6171625,28.139962679578993,S,27.67000030517578
2015-07-13,28.81599998474121,29.92799949645996,28.799999237060547,29.200000762939453,5072750,28.18516962580334,B,29.041999588012693
2015-08-10,27.84000015258789,28.10400009155273,27.280000686645508,27.832000732421875,4531000,28.143007173064994,S,27.750000228881838
2015-10-19,26.808000564575195,28.07999992370605,26.479999542236328,26.8799991607666,4883750,26.80812622282602,B,27.073999176025392
2015-11-30,27.336000442504883,27.847999572753903,26.503999710083008,27.200000762939453,7443375,27.543484863163933,S,27.229999771118162
2016-02-01,26.399999618530277,27.856000900268555,26.176000595092773,27.05599975585937,5744625,26.310422304774544,B,27.08200050354004
2016-05-16,28.6879997253418,29.59199905395508,28.200000762939453,29.12800025939941,5737750,29.417107579955324,S,28.709999313354487
2016-07-04,30.775999069213867,31.81599998474121,30.527999877929688,31.464000701904297,4571000,29.815433307315526,B,31.01
2016-08-22,31.823999404907227,32.36000061035156,30.607999801635746,31.152000427246094,4659500,32.06864341157175,S,31.94199966430664
2016-10-17,31.56800079345703,32.959999084472656,31.191999435424805,32.52799987792969,5680500,31.71722235715964,B,32.410001525878904
2016-10-31,32.512001037597656,32.96799850463867,30.496000289916992,30.600000381469727,5467000,31.603022629016742,S,31.030000915527342
2017-01-23,28.823999404907227,29.336000442504883,28.423999786376957,28.8799991607666,3061875,28.46940717750295,B,29.225999603271486
2017-03-27,28.81599998474121,29.06399917602539,28.07999992370605,28.29599952697754,3939250,28.971768238298104,S,28.437999954223635
2017-06-19,27.503999710083008,28.288000106811523,27.375999450683597,27.64800071716309,5819000,27.347697640933387,B,27.53799987792969
2017-12-04,28.327999114990234,28.920000076293945,27.74399948120117,27.8799991607666,4408500,28.767015147529694,S,28.02199958801269
2018-01-22,29.447999954223636,29.799999237060547,28.59199905395508,29.447999954223636,4549625,28.772145951986175,B,29.777999649047853
2018-02-05,28.76799964904785,29.06399917602539,27.76000022888184,27.959999084472656,4738125,28.614173104095375,S,27.949999084472655
