Date,Open,High,Low,Close,Volume,BB20TL,BB20ML,BB20BL,buy_sell,price
2000-05-12,14.430283546447754,14.430283546447754,14.036701202392578,14.036701202392578,43521,19.869757820406768,16.65064706802368,13.431536315640592,B,14.177916297912597
2000-05-15,14.430283546447754,14.430283546447754,13.905547142028809,13.905547142028809,300,19.9603938945781,16.526023435592652,13.091652976607206,S,14.157916297912598
2000-10-30,17.31766128540039,18.365816116333008,17.316341400146484,18.365816116333008,1517,19.530786801212297,18.40530366897583,17.27982053673936,B,17.458814392089845
2000-10-31,18.890554428100582,18.890554428100582,18.496971130371094,18.496971130371094,8687,19.537876071405112,18.411861419677734,17.285846767950357,S,18.41530366897583
2001-06-11,24.869564056396484,25.39130401611328,24.869564056396484,25.38956451416016,4887,29.337113368762015,27.018520641326905,24.699927913891795,B,24.879564056396486
2001-06-18,24.34782600402832,24.34782600402832,21.21912956237793,23.478260040283203,1092,28.631081140023248,26.15773801803589,23.68439489604853,S,23.48913024902344
2001-06-22,24.34434700012207,26.24173927307129,21.7391300201416,24.34782600402832,9085,28.042209397895242,25.313912200927735,22.58561500396023,B,23.660434494018556
2001-06-27,25.217390060424805,25.217390060424805,23.478260040283203,24.17217254638672,6037,27.093480094083166,24.805129623413087,22.51677915274301,S,24.971738300323487
2001-07-12,22.600000381469727,23.478260040283203,22.53912925720215,23.478260040283203,2645,24.787566299684368,23.303738403320313,21.81991050695626,B,22.600000381469727
2001-07-13,22.60869407653809,23.478260040283203,22.26086807250977,23.304346084594727,5462,24.61813147972142,23.242955684661865,21.86777988960231,S,23.313738403320315
2001-12-28,26.43478202819824,26.43478202819824,26.08695602416992,26.43478202819824,24265,26.50598754364373,25.572260189056397,24.638532834469064,B,26.09695602416992
2001-12-31,26.43478202819824,26.43478202819824,26.43478202819824,26.43478202819824,0,26.622249383216793,25.615738487243654,24.609227591270514,S,25.5822601890564
2002-02-15,24.0,24.173912048339844,24.0,24.173912048339844,65320,26.240928329985802,24.93895559310913,23.63698285623246,B,24.01
2002-02-18,24.173912048339844,25.217390060424805,24.173912048339844,24.69565200805664,81362,26.103803454155624,24.87808609008789,23.652368726020157,S,24.948955593109133
2003-02-18,42.0,42.400001525878906,42.0,42.400001525878906,10650,49.27560603736205,44.89440002441406,40.51319401146607,B,42.01
2003-03-05,43.20000076293945,43.720001220703125,43.00199890136719,43.20000076293945,3350,46.23283511232493,43.361100387573245,40.48936566282156,S,43.55560031890869
2003-05-29,40.59999847412109,40.59999847412109,40.400001525878906,40.59999847412109,5900,41.44325752542306,40.39049968719482,39.33774184896658,B,40.59999847412109
2003-05-30,40.70000076293945,40.70000076293945,40.59999847412109,40.59999847412109,20550,41.44325752542306,40.39049968719482,39.33774184896658,S,40.40049968719482
2004-02-03,41.0,41.0,39.59600067138672,39.59999847412109,107050,49.56820849421321,44.29019966125488,39.01219082829655,B,40.109998474121085
2004-02-25,40.70000076293945,41.0,40.59999847412109,41.0,40050,41.17125122183799,40.13579959869385,39.10034797554971,S,40.28579956054687
2004-05-12,39.99599838256836,40.79800033569336,37.79800033569336,40.79800033569336,37850,46.361817764442804,41.96800003051758,37.574182296592355,B,39.01
2004-05-27,39.79999923706055,41.0,39.79999923706055,41.0,40700,41.973300028849366,39.83269996643067,37.69209990401197,S,39.90270000457763
2004-11-10,53.0,53.60200119018555,53.0,53.59999847412109,29050,55.71321427882083,54.08150005340576,52.449785827990695,B,53.01
2004-11-11,53.97999954223633,54.79999923706055,53.79999923706055,53.79999923706055,9200,55.69671597492478,54.061499977111815,52.42628397929885,S,54.09150005340576
2004-11-26,50.400001525878906,51.97999954223633,50.400001525878906,51.79999923706055,15650,55.40506441087377,52.857900047302245,50.31073568373072,B,51.21000076293945
2004-12-01,52.79999923706055,53.00199890136719,51.20000076293945,51.99599838256836,38150,54.76018958559723,52.4886999130249,50.21721024045257,S,52.61690002441406
2005-03-31,44.39799880981445,47.0,44.20000076293945,46.0,47450,54.90017550901652,48.82489986419678,42.74962421937704,B,44.39799880981445
2005-04-11,47.400001525878906,47.400001525878906,45.00199890136719,46.0,29300,51.9629200276701,47.090199661254886,42.21747929483967,S,47.36019969940186
2006-04-03,44.400001525878906,46.0,44.119998931884766,45.060001373291016,47700,47.1282493011618,45.36900024414062,43.60975118711944,B,45.40799880981445
2006-04-05,44.20000076293945,44.59999847412109,43.20399856567383,43.5,10150,47.11732126257035,45.17400016784668,43.23067907312301,S,43.39000152587891
2006-04-19,41.0,41.0,39.9900016784668,40.0,74350,46.69493542540177,42.79400005340576,38.89306468140975,B,40.609998474121085
2006-05-02,38.0099983215332,42.198001861572266,38.0099983215332,40.99800109863281,10650,43.22493885237595,41.150900268554686,39.07686168473342,S,39.49
2006-05-16,40.20000076293945,40.20000076293945,39.0,40.0,9986,42.090968179988785,40.58980026245117,39.088632344913556,B,40.00800109863281
2006-05-19,37.400001525878906,39.99800109863281,37.400001525878906,37.70000076293945,36750,42.68267929783041,40.244799995422355,37.8069206930143,S,37.49400161743164
2006-09-25,34.402000427246094,35.79999923706055,34.0,35.79800033569336,13900,39.65404237163628,37.06309986114502,34.47215735065376,B,35.78999877929687
2006-09-29,36.20000076293945,36.79999923706055,36.20000076293945,36.5,3,38.83992360512905,36.628999900817874,34.418076196506696,S,36.76399990081787
2007-06-20,65.97599792480469,66.0,62.012001037597656,62.60200119018555,54,77.10845551100745,69.12259998321534,61.13674445542323,B,65.98599792480469
2007-06-21,62.57799911499024,63.400001525878906,62.20000076293945,62.20000076293945,19,77.3778361312258,68.92239990234376,60.466963673461706,S,63.39000152587891
2007-07-31,51.0,51.0,48.20199966430664,49.00600051879883,79,61.21757001310103,54.57419986724854,47.930829721396044,B,50.80199981689453
2007-08-09,47.04399871826172,47.59999847412109,45.0,45.0,43,59.53661246831027,51.552799987792966,43.568987507275665,S,46.78999923706055
2007-11-14,46.59999847412109,48.0,46.0,48.0,41650,60.80970057730332,52.657999992370605,44.50629940743789,B,47.129998931884764
2007-11-19,47.36000061035156,47.36000061035156,44.0,44.0,9700,60.80685993880581,51.61999988555908,42.43313983231236,S,44.190000762939455
2007-12-21,37.91999816894531,40.0,37.91999816894531,39.59999847412109,8500,45.600801006265485,41.25200023651123,36.90319946675697,B,38.01
2007-12-28,41.560001373291016,41.560001373291016,41.15999984741211,41.20000076293945,25875,44.57926198513187,40.77800045013428,36.976738915136686,S,40.928000411987306
2008-01-22,35.79999923706055,36.560001373291016,33.08000183105469,33.15999984741211,36775,41.649274075964684,36.955999755859374,32.262725435754064,B,35.92999816894531
2008-01-23,33.279998779296875,33.560001373291016,30.399999618530277,32.400001525878906,25925,41.740253053213905,36.67599983215332,31.611746611092745,S,31.389999618530275
2008-07-04,30.76000022888184,31.559999465942383,30.0,31.559999465942383,3450,33.93747707170533,32.253999900817874,30.57052272993042,B,31.530000457763673
2008-07-16,31.200000762939453,31.799999237060547,29.799999237060547,30.040000915527344,17175,33.53957807420677,31.618000030517578,29.696421986828383,S,31.746000061035158
2008-11-03,14.239999771118164,15.880000114440918,14.15999984741211,15.5600004196167,22150,24.525624456545614,18.778000164031983,13.030375871518352,B,15.770000228881836
2008-11-18,15.359999656677246,16.200000762939453,14.5600004196167,15.760000228881836,13850,18.85014548449095,15.818000078201294,12.785854671911636,S,16.1360000705719
2009-11-30,22.0,22.84000015258789,22.0,22.76000022888184,17375,23.69649621560429,22.72800006866455,21.759503921724807,B,22.40999961853028
2009-12-01,22.440000534057617,22.76000022888184,22.399999618530277,22.68000030517578,3225,23.646025811450272,22.702000045776366,21.75797428010246,S,22.73800006866455
2010-03-29,23.76000022888184,23.799999237060547,22.799999237060547,23.200000762939453,33800,26.084840593658843,24.496000003814697,22.90715941397055,B,23.77000022888184
2010-04-09,22.63999938964844,22.76000022888184,22.0,22.0,11725,24.964650930550775,23.554000091552734,22.143349252554692,S,22.389999618530275
2010-04-29,20.76000022888184,21.36000061035156,20.76000022888184,21.36000061035156,2000,23.585243434140054,21.91199998855591,20.238756542971764,B,20.76000022888184
2010-05-04,20.76000022888184,21.15999984741211,19.600000381469727,19.799999237060547,8250,23.099264992993067,21.561999893188478,20.02473479338389,S,20.67000030517578
2010-05-11,20.399999618530277,20.600000381469727,19.71999931335449,19.71999931335449,17450,22.504235829132643,20.917999839782716,19.33176385043279,B,20.40999961853028
2010-05-17,19.600000381469727,19.920000076293945,19.239999771118164,19.399999618530277,7100,22.289827518875608,20.607999801635742,18.926172084395876,S,19.590000381469725
2011-02-07,19.920000076293945,20.200000762939453,19.440000534057617,19.600000381469727,5100,24.42476577474979,21.63799991607666,18.851234057403527,B,19.969999084472658
2011-02-09,19.399999618530277,19.600000381469727,19.200000762939453,19.200000762939453,2150,24.317951088837017,21.33199996948242,18.346048850127826,S,19.389999618530275
2011-03-16,19.0,19.36000061035156,19.0,19.36000061035156,27500,20.334449722765015,19.730000019073486,19.125550315381957,B,19.210000762939455
2011-03-21,18.799999237060547,18.799999237060547,18.0,18.0,24,20.617329994293122,19.539999961853027,18.462669929412932,S,18.229999771118162
2011-03-23,18.559999465942383,19.07999992370605,18.559999465942383,19.0,6200,20.568499762215712,19.415999984741212,18.263500207266713,B,19.01
2011-03-31,19.36000061035156,19.36000061035156,19.36000061035156,19.36000061035156,75,20.25398273654166,19.220000171661376,18.186017606781093,S,19.252000102996828
2011-06-24,17.200000762939453,17.200000762939453,16.399999618530273,16.799999237060547,12250,19.728091729423348,18.067999839782715,16.407907950142082,B,17.01
2011-06-27,16.399999618530273,16.440000534057617,16.1200008392334,16.1200008392334,5600,19.692677973550417,17.913999843597413,16.13532171364441,S,16.789999237060545
2011-08-03,16.079999923706055,16.799999237060547,16.0,16.799999237060547,200,18.56996052973521,17.311999988555907,16.054039447376606,B,16.249999771118166
2011-08-05,16.0,16.0,16.0,16.0,25,18.333535399957643,17.123999881744385,15.91446436353113,S,16.229999771118162
2012-02-28,15.31999969482422,15.5600004196167,15.0,15.5600004196167,125,16.03537148943326,15.47600016593933,14.916628842445403,B,15.089999923706056
2012-02-29,15.720000267028809,15.720000267028809,15.720000267028809,15.720000267028809,150,16.049084172510014,15.482000160217286,14.914916147924558,S,15.48600016593933
2012-05-14,16.280000686645508,16.280000686645508,16.280000686645508,16.280000686645508,675,17.57293070322507,16.82400026321411,16.07506982320315,B,16.280000686645508
2012-05-15,16.1200008392334,16.559999465942383,16.079999923706055,16.079999923706055,275,17.604275315569765,16.788000297546386,15.971725279523007,S,16.149999847412108
2012-05-24,12.800000190734863,12.800000190734863,11.199999809265137,11.520000457763672,75,19.355747110897486,15.274000263214111,11.192253415530736,B,11.970000038146972
2012-06-04,11.039999961853027,11.039999961853027,9.600000381469728,10.0,32550,17.718869162661107,13.19200005531311,8.665130947965114,S,10.99
2012-09-13,10.4399995803833,10.4399995803833,10.039999961853027,10.079999923706056,39875,11.774099894971787,10.894000005722045,10.013900116472303,B,10.369999656677246
2012-09-14,10.079999923706056,10.079999923706056,9.920000076293944,10.0,73475,11.772464801467144,10.830000019073486,9.887535236679827,S,10.029999961853028
2013-06-27,12.079999923706056,12.15999984741211,11.199999809265137,11.199999809265137,2325,14.011857186500585,12.44399995803833,10.876142729576074,B,11.209999809265137
2013-06-28,11.239999771118164,11.239999771118164,9.84000015258789,10.0,127900,14.043716627210772,12.25799994468689,10.472283262163009,S,11.189999809265137
2013-12-17,8.960000038146973,9.5600004196167,8.960000038146973,9.279999732971191,35350,9.427272093575116,9.061999940872193,8.69672778816927,B,9.01
2013-12-18,9.279999732971191,9.279999732971191,9.279999732971191,9.279999732971191,1575,9.443318108637062,9.067999935150146,8.69268176166323,S,9.071999940872193
2014-05-21,7.199999809265137,7.199999809265137,7.159999847412109,7.159999847412109,1050,8.712606773788051,7.8059999465942385,6.899393119400425,B,7.199999809265137
2014-05-23,7.0,7.0,6.800000190734863,6.800000190734863,1950,8.735928855965504,7.69399995803833,6.652071060111156,S,6.99
2014-09-19,5.639999866485596,5.639999866485596,5.639999866485596,5.639999866485596,5000,6.570155106436132,6.053999972343445,5.537844838250758,B,5.639999866485596
2014-10-06,5.440000057220459,5.840000152587891,5.440000057220459,5.840000152587891,525,6.152998721203312,5.767999958992005,5.383001196780697,S,5.7859999513626095
2014-10-21,5.639999866485596,5.639999866485596,5.639999866485596,5.639999866485596,14775,6.046452207987425,5.710000038146973,5.37354786830652,B,5.639999866485596
2014-10-22,5.559999942779541,5.599999904632568,5.360000133514404,5.360000133514404,6000,6.036604111311002,5.682000041007996,5.327395970704989,S,5.390000095367432
2015-04-02,3.799999952316284,3.799999952316284,3.799999952316284,3.799999952316284,100,4.217059932341988,3.8919999837875365,3.5669400352330847,B,3.799999952316284
2015-04-08,3.440000057220459,3.5999999046325684,3.440000057220459,3.5999999046325684,75,4.211240489761808,3.863999974727631,3.5167594596934535,S,3.630000104904175
2015-05-04,3.359999895095825,3.680000066757202,3.2799999713897705,3.680000066757202,7600,4.054046003955183,3.7059999823570253,3.3579539607588673,B,3.4500000572204588
2015-05-12,3.319999933242798,3.440000057220459,3.2799999713897705,3.440000057220459,350,4.0195593763242305,3.6340000152587892,3.248440654193348,S,3.309999933242798
2016-07-05,2.240000009536743,2.2799999713897705,2.240000009536743,2.2799999713897705,4300,2.8587411421897717,2.4895000100135802,2.1202588778373888,B,2.240000009536743
2016-07-14,2.369999885559082,2.369999885559082,2.359999895095825,2.369999885559082,5700,2.578784389314689,2.346999990940094,2.1152155925654985,S,2.3674999928474425
2017-01-06,3.5899999141693115,3.5899999141693115,3.4800000190734863,3.4800000190734863,5300,3.8222454232103895,3.653000032901764,3.4837546425931385,B,3.5399999713897703
2017-01-10,3.450000047683716,3.509999990463257,3.450000047683716,3.509999990463257,10700,3.771843438853731,3.627500033378601,3.483156627903471,S,3.499999990463257
2017-05-24,4.96999979019165,4.96999979019165,4.960000038146973,4.96999979019165,1300,6.265120497441432,5.434999990463257,4.604879483485082,B,4.96999979019165
2017-06-02,5.230000019073486,5.840000152587891,5.230000019073486,5.840000152587891,3200,6.284114992612174,5.43650004863739,4.588885104662605,S,5.428500041961669
2017-09-04,4.550000190734863,4.679999828338623,4.5,4.619999885559082,9000,5.451928949353762,4.992499995231628,4.533071041109494,B,4.660000095367431
2017-09-06,4.800000190734863,4.800000190734863,4.5,4.53000020980835,21000,5.471185345595627,4.9559999942779545,4.440814642960282,S,4.589999904632569
2018-05-21,7.110000133514404,7.400000095367432,7.110000133514404,7.400000095367432,3000,9.57764413769705,8.345500016212464,7.113355894727878,B,7.370000133514404
2018-05-28,7.300000190734863,7.300000190734863,6.349999904632568,6.349999904632568,19800,9.301169954444509,7.915999984741211,6.530830015037911,S,6.529999961853028
2018-05-30,6.429999828338623,6.619999885559082,6.199999809265137,6.550000190734863,26400,9.076321384151242,7.6724999904632565,6.26867859677527,B,6.609999904632568
2018-06-06,6.5,6.5,6.25,6.489999771118164,20300,8.492853860536439,7.256500005722046,6.020146150907653,S,6.370000114440918
2018-09-28,5.5,5.599999904632568,5.369999885559082,5.369999885559082,3300,5.943095341859874,5.5869999647140505,5.230904587568227,B,5.410000095367431
2018-10-02,5.599999904632568,5.800000190734863,5.429999828338623,5.429999828338623,2800,5.94056476065625,5.578499960899353,5.2164351611424555,S,5.592999968528748
2018-12-13,6.760000228881836,6.840000152587891,6.650000095367432,6.840000152587891,10900,7.15209332008356,6.86949999332428,6.586906666565,B,6.749999771118164
2018-12-14,6.699999809265137,6.760000228881836,6.550000190734863,6.71999979019165,17000,7.1507516094479335,6.860999989509582,6.571248369571231,S,6.6000001335144045
2019-06-19,8.359999656677246,8.369999885559082,8.020000457763672,8.300000190734863,4400,9.773512340879371,8.839500045776367,7.905487750673362,B,8.339999923706054
2019-06-26,8.520000457763672,9.0,8.520000457763672,8.800000190734863,28100,9.439623211092472,8.670000028610229,7.900376846127985,S,8.707500038146973
2019-08-22,9.489999771118164,9.489999771118164,8.899999618530273,9.300000190734863,19600,11.828627631861385,10.163499975204468,8.49837231854755,B,9.489999771118164
2019-09-04,9.420000076293944,9.609999656677246,9.270000457763672,9.479999542236328,12700,10.754820580155386,9.441499996185303,8.128179412215221,S,9.504500017166137
2020-02-04,10.149999618530272,10.4399995803833,10.149999618530272,10.149999618530272,14100,11.603789150234919,10.761499929428101,9.919210708621284,B,10.299999961853027
2020-02-20,9.960000038146973,10.0,9.630000114440918,9.630000114440918,17500,11.006208891626537,10.1949999332428,9.383790974859062,S,9.67000030517578
2020-03-03,9.449999809265137,9.670000076293944,9.0,9.0,13700,10.746170480781142,9.712499952316284,8.678829423851425,B,9.499999771118164
2020-03-05,9.0,9.0,8.5600004196167,8.5600004196167,6500,10.718662398179157,9.580999994277954,8.443337590376752,S,8.779999961853028
2020-03-20,5.190000057220459,5.389999866485596,4.860000133514404,4.860000133514404,14500,10.742697979594066,7.601999974250793,4.46130196890752,B,5.109999904632568
2020-03-23,4.75,4.800000190734863,4.239999771118164,4.539999961853027,17100,10.612084909105903,7.347499966621399,4.082915024136894,S,4.589999904632569
2020-05-15,4.039999961853027,4.190000057220459,3.990000009536743,3.990000009536743,12400,5.451375094925099,4.65849997997284,3.86562486502058,B,4.069999942779541
2020-05-25,4.389999866485596,4.599999904632568,4.349999904632568,4.550000190734863,28800,5.291597940885452,4.521499967575073,3.7514019942646937,S,4.539999947547912
2021-01-28,5.650000095367432,5.800000190734863,5.639999866485596,5.650000095367432,13500,6.140370312534617,5.876999950408935,5.613629588283254,B,5.720000038146972
2021-02-04,5.739999771118164,5.860000133514404,5.639999866485596,5.639999866485596,19700,6.115132225441193,5.812999963760376,5.510867702079559,S,5.835999975204468
2021-03-05,5.03000020980835,5.21999979019165,5.03000020980835,5.150000095367432,11100,5.806448021186626,5.4,4.993551978813374,B,5.200000057220459
2021-03-08,5.170000076293945,5.170000076293945,4.860000133514404,5.0,18000,5.794126758303586,5.36800000667572,4.941873255047854,S,4.979999771118164
2021-07-13,6.590000152587891,6.590000152587891,6.440000057220459,6.440000057220459,12800,7.3972769196859804,6.803500008583069,6.209723097480158,B,6.51
2021-07-19,6.389999866485596,6.5,6.139999866485596,6.139999866485596,15800,7.212038480710358,6.652999997138977,6.093961513567596,S,6.2900001907348635
2021-08-12,5.960000038146973,6.300000190734863,5.960000038146973,6.159999847412109,19200,6.589645174014516,6.207499957084655,5.825354740154795,B,5.97999979019165
2021-08-13,6.070000171661377,6.070000171661377,5.820000171661377,5.820000171661377,38500,6.574522428146412,6.175499963760376,5.77647749937434,S,5.839999904632569
2021-08-20,5.199999809265137,5.300000190734863,5.159999847412109,5.159999847412109,5900,6.745669435639357,5.878999972343445,5.012330509047533,B,5.2099998092651365
2021-08-26,5.78000020980835,5.800000190734863,5.340000152587891,5.340000152587891,6600,6.538116146560689,5.698999977111816,4.859883807662943,S,5.7599999761581415
2021-09-30,4.949999809265137,5.079999923706055,4.769999980926514,4.889999866485596,18100,5.66708980751057,5.221000051498413,4.774910295486255,B,4.999999771118164
2021-10-01,4.960000038146973,5.059999942779541,4.820000171661377,5.059999942779541,20300,5.639873301712639,5.201500058174133,4.763126814635628,S,4.870000114440918
2021-10-11,4.670000076293945,4.860000133514404,4.599999904632568,4.690000057220459,16200,5.533972473134602,5.009000039100647,4.484027605066691,B,4.790000209808349
2021-10-21,4.619999885559082,4.619999885559082,4.409999847412109,4.539999961853027,23600,5.285552811417436,4.833000016212464,4.380447221007491,S,4.500000228881836
