Date,Open,High,Low,Close,Volume,BB20TL,BB20ML,BB20BL,buy_sell,price
2020-03-20,10.5,10.5,9.399999618530272,10.5,142700,16.304469051798712,12.778000020980835,9.25153099016296,B,10.01
2020-04-03,7.659999847412109,7.889999866485596,7.110000133514404,7.889999866485596,130100,13.635099031599225,9.956499981880189,6.277900932161153,S,7.189999809265137
2020-05-19,6.800000190734863,7.25,6.71999979019165,6.800000190734863,240800,8.896142313410635,7.635500049591064,6.374857785771493,B,6.950000057220459
2020-05-21,6.71999979019165,6.869999885559082,6.650000095367432,6.739999771118164,236800,8.77883855512501,7.4875000476837155,6.1961615402424215,S,6.700000038146973
2020-09-28,9.010000228881836,9.15999984741211,8.460000038146973,8.489999771118164,147200,10.078036633007445,9.355500030517579,8.632963428027713,B,9.01
2020-09-29,8.5,8.630000114440918,8.229999542236328,8.300000190734863,133300,10.159647014240313,9.303000020980836,8.446353027721358,S,8.790000190734863
2020-10-01,8.680000305175781,8.979999542236328,8.630000114440918,8.710000038146973,150300,10.109507626521069,9.211000013351441,8.312492400181814,B,8.690000305175781
2020-10-02,8.850000381469727,9.25,8.770000457763672,8.989999771118164,694000,10.072361518176791,9.182999992370606,8.29363846656442,S,9.221000013351441
2020-12-23,8.720000267028809,8.869999885559082,8.720000267028809,8.779999732971191,88400,9.499739386860382,9.075499963760375,8.651260540660369,B,8.869999656677246
2021-01-05,8.850000381469727,8.850000381469727,8.579999923706055,8.8100004196167,120600,9.311459619468717,8.951499938964844,8.59154025846097,S,8.689999809265137
2021-03-04,7.099999904632568,7.300000190734863,6.909999847412109,6.940000057220459,91600,8.756269922132969,7.725999975204468,6.6957300282759675,B,7.129999885559082
2021-03-09,7.0,7.0,6.739999771118164,6.849999904632568,79800,8.476939339988531,7.50949993133545,6.542060522682368,S,6.74
2021-05-25,8.0,8.109999656677246,7.920000076293945,7.940000057220459,121500,10.021131237216723,8.926999926567078,7.832868615917432,B,8.110000381469726
