Date,Open,High,Low,Close,Volume,buy_sell,price
2003-12-16,2.135056972503662,2.135056972503662,2.135056972503662,2.135056972503662,1475,B,2.135056972503662
2004-05-24,1.7283790111541748,1.7283790111541748,1.7283790111541748,1.7283790111541748,983,S,1.8607170486450195
2004-06-15,1.9317179918289185,1.9317179918289185,1.9317179918289185,1.9317179918289185,2458,B,1.9317179918289185
2004-09-08,2.623070001602173,3.050081968307495,2.623070001602173,2.765407085418701,22622,S,2.623070001602173
2005-05-06,2.2977280616760254,2.2977280616760254,2.2977280616760254,2.2977280616760254,47703,B,2.2977280616760254
2005-06-22,2.0537219047546387,2.0537219047546387,2.033387899398804,2.033387899398804,344,S,2.043721904754639
2005-12-14,1.8300490379333496,1.8503830432891848,1.8300490379333496,1.8503830432891848,74112,B,1.8300490379333496
2006-04-17,1.9317179918289185,1.9317179918289185,1.7487130165100098,1.7487130165100098,2852,S,1.8707162141799927
2007-05-04,3.9041049480438232,4.046442031860352,3.9041049480438232,4.0261077880859375,40916,B,3.975106964111328
2007-05-17,3.944772958755493,5.5918169021606445,3.944772958755493,4.98180103302002,80112,S,4.249783039093018
2007-06-01,4.270114898681641,5.022468090057373,4.0261077880859375,4.168445110321045,702718,B,4.483453998565674
2007-07-05,5.266475200653076,6.71018123626709,5.144472122192383,6.384839057922363,900418,S,5.693488121032716
2007-07-23,5.754487991333008,5.774822235107422,5.490148067474365,5.693487167358398,26605,B,5.622151145935058
2007-07-24,5.693487167358398,5.693487167358398,5.286808967590332,5.693487167358398,64867,S,5.4801480674743654
2007-12-05,4.575122833251953,4.575122833251953,4.392117977142334,4.392117977142334,3442,B,4.483453998565674
2007-12-11,4.432785987854004,4.432785987854004,4.310782909393311,4.310782909393311,11016,S,4.361784210205078
2008-02-12,3.639764070510864,4.005774021148682,3.639764070510864,3.660098075866699,3442,B,3.975106964111328
2008-05-12,3.660098075866699,3.660098075866699,3.456758975982666,3.660098075866699,20261,S,3.548429002761841
2008-05-16,3.660098075866699,4.066775798797607,3.660098075866699,3.883770942687988,110406,B,3.771768102645874
2008-05-20,3.944772958755493,4.880130767822266,3.944772958755493,4.575122833251953,134455,S,4.778462171554565
2008-11-28,2.3383960723876958,2.724740028381348,2.3383960723876958,2.724740028381348,1917,B,2.3383960723876958
2008-12-01,2.3383960723876958,2.3383960723876958,1.8503830432891848,1.9317179918289185,8852,S,1.9217179918289184
2008-12-16,1.9317179918289185,1.9317179918289185,1.9317179918289185,1.9317179918289185,491,B,1.9317179918289185
2009-01-09,1.8097150325775144,1.8300490379333496,1.626710057258606,1.6470439434051514,13622,S,1.6573779487609863
2009-07-01,1.321702003479004,1.4437049627304075,1.321702003479004,1.3623700141906738,104407,B,1.321702003479004
2009-07-02,1.3827029466629028,1.464038968086243,1.3827029466629028,1.4030369520187378,62703,S,1.3827040195465088
2009-07-23,1.321702003479004,1.4030369520187378,1.321702003479004,1.3623700141906738,107013,B,1.3927029466629028
2009-07-29,1.586042046546936,1.626710057258606,1.4030369520187378,1.4030369520187378,255976,S,1.5860408544540405
2009-09-04,1.3623700141906738,1.4030369520187378,1.3623700141906738,1.4030369520187378,19917,B,1.3927029466629028
2009-10-06,1.4437049627304075,1.5047069787979126,1.4233709573745728,1.4843729734420776,44998,S,1.5047048330307007
2009-12-14,1.7690470218658447,1.9520519971847532,1.7487130165100098,1.8300490379333496,87096,B,1.7993810272216797
2009-12-15,1.9113839864730835,2.094388961791992,1.8503830432891848,1.9927200078964236,395792,S,2.0740551948547363
2010-04-01,2.135056972503662,2.5214009284973145,2.135056972503662,2.3993980884552,1143165,B,2.145056972503662
2010-04-05,2.4400649070739746,2.4807329177856445,2.155390977859497,2.196058988571167,225829,S,2.379063129425049
2010-04-09,2.2570600509643555,2.3180620670318604,2.175724983215332,2.2570600509643555,56211,B,2.28739405632019
2010-04-14,2.135056972503662,2.196058988571167,2.094388961791992,2.114722967147827,26163,S,2.1047229671478274
2010-06-23,1.8503830432891848,1.9317179918289185,1.8300490379333496,1.9317179918289185,22819,B,1.9010510540008545
2010-07-01,1.8503830432891848,1.8707170486450195,1.7283790111541748,1.8503830432891848,8311,S,1.7793810272216797
2010-07-20,1.7690470218658447,1.8910510540008545,1.7690470218658447,1.8707170486450195,154717,B,1.8807170486450195
2010-08-03,2.033387899398804,2.175724983215332,1.9520519971847532,2.0130538940429688,307516,S,2.114725112915039
2010-10-19,1.7893810272216797,1.9317179918289185,1.7690470218658447,1.8097150325775144,217912,B,1.9010510540008545
2010-10-22,1.8097150325775144,1.8300490379333496,1.7487130165100098,1.7690470218658447,55916,S,1.7590470218658447
2011-04-28,1.3623700141906738,1.7283790111541748,1.3420360088348389,1.5250409841537476,791142,B,1.4537049627304075
2011-06-16,1.3623700141906738,1.3623700141906738,1.301367998123169,1.321702003479004,38359,S,1.3320360088348389
2011-06-30,1.3623700141906738,1.4233709573745728,1.3420360088348389,1.4233709573745728,95653,B,1.3723700141906738
2011-07-08,1.3827029466629028,1.606376051902771,1.3420360088348389,1.565708041191101,518838,S,1.4843740463256836
2011-07-15,1.586042046546936,1.6877119541168213,1.5453749895095823,1.606376051902771,315827,B,1.6773779487609863
2011-07-19,1.9723860025405884,3.782102108001709,1.8503830432891848,3.761768102645874,4975832,S,2.1960599422454834
2011-08-04,4.188778877258301,5.042801856994629,4.0871100425720215,4.514121055603027,1177541,B,4.483453998565674
2011-08-09,3.2534210681915283,4.310782909393311,3.1720850467681885,3.456758975982666,897246,S,3.467092981338501
2011-08-18,2.2773940563201904,2.602735996246338,2.196058988571167,2.4400649070739746,2274823,B,2.4907329177856443
2011-09-22,2.074054956436157,2.114722967147827,1.9520519971847532,2.033387899398804,410300,S,1.9827200078964236
2011-11-28,2.033387899398804,2.033387899398804,1.8707170486450195,1.9113839864730835,524248,B,2.0027200078964236
2011-12-01,2.033387899398804,2.3587300777435303,1.9927200078964236,2.3180620670318604,2546808,S,2.3180619478225717
2012-04-18,1.5047069787979126,1.626710057258606,1.5047069787979126,1.586042046546936,204043,B,1.596042046546936
2012-05-03,1.4233709573745728,1.464038968086243,1.3420360088348389,1.4233709573745728,192904,S,1.3727029466629028
2012-07-10,1.626710057258606,1.626710057258606,1.5047069787979126,1.5453749895095823,99144,B,1.596042046546936
2012-07-23,1.3827029466629028,1.4233709573745728,1.3420360088348389,1.3827029466629028,124545,S,1.3727029466629028
2012-12-12,0.5693479776382446,0.6506839990615845,0.5286800265312195,0.6100159883499146,338917,B,0.6200159883499146
2013-03-21,0.5693479776382446,0.5693479776382446,0.4880129992961883,0.5286800265312195,291090,S,0.5186800265312195
2013-05-21,0.4066770076751709,0.4880129992961883,0.4066770076751709,0.4473449885845184,399899,B,0.4166770076751709
2013-07-10,0.4066770076751709,0.5693479776382446,0.4066770076751709,0.5286800265312195,1457960,S,0.5693470239639283
2013-09-26,1.9520519971847532,2.236726999282837,1.8300490379333496,2.236726999282837,6202824,B,2.043387899398804
2013-10-10,1.7893810272216797,1.7893810272216797,1.220031976699829,1.220031976699829,1701568,S,1.616710057258606
2013-10-14,1.586042046546936,1.8300490379333496,1.586042046546936,1.7487130165100098,642744,B,1.7180459594726563
2015-08-24,1.0980290174484253,1.220031976699829,1.0573610067367554,1.220031976699829,70080,S,1.1286970281600952
2016-02-05,0.4066770076751709,0.5286800265312195,0.4066770076751709,0.4880129992961883,225362,B,0.4573449885845184
2016-02-10,0.4880129992961883,0.6506839990615845,0.4880129992961883,0.5286800265312195,655654,S,0.6100169718265531
2016-03-07,0.4880129992961883,0.5693479776382446,0.4880129992961883,0.5286800265312195,329745,B,0.5386800265312195
2016-03-14,0.5693479776382446,0.813355028629303,0.5693479776382446,0.6913509964942932,388071,S,0.7726860642433167
2016-08-19,0.8533329963684082,0.8999999761581421,0.8533329963684082,0.8999999761581421,19500,B,0.9026659822463989
2016-08-23,0.9146659970283508,0.9933329820632936,0.9139999747276306,0.960666000843048,27000,S,0.9926660060882568
2016-09-26,1.4666659832000732,1.996665954589844,1.4213329553604126,1.7933330535888672,754500,B,1.51
2016-10-26,2.2660000324249268,2.299999952316284,2.232666015625,2.233333110809326,66000,S,2.286668062210083
2017-06-08,0.8500000238418579,0.8600000143051147,0.8333330154418945,0.8600000143051147,21000,B,0.8500000238418579
2017-07-11,0.7599999904632568,0.800000011920929,0.7206659913063049,0.7966660261154175,175500,S,0.750666012763977
2017-11-08,0.8013330101966858,0.9126660227775574,0.8013330101966858,0.9126660227775574,27000,B,0.8433330154418945
2017-11-09,0.9126660227775574,0.9126660227775574,0.9126660227775574,0.9126660227775574,0,S,0.9126660227775574
2017-12-14,0.9833329916000366,0.9993330240249634,0.9666659832000732,0.9666659832000732,19500,B,0.9833329916000366
2018-01-02,1.113332986831665,1.113332986831665,1.016666054725647,1.0199999809265137,7500,S,1.1046680808067322
2018-01-22,1.0633330345153809,1.1313329935073853,1.0633330345153809,1.1313329935073853,6000,B,1.0633330345153809
2018-03-06,0.8999999761581421,0.926666021347046,0.8999999761581421,0.926666021347046,9000,S,0.9100000166893004
2018-04-24,0.8666660189628601,0.9006659984588623,0.8666660189628601,0.8893330097198486,106500,B,0.9080000019073486
2018-05-24,0.8333330154418945,0.8666660189628601,0.800000011920929,0.8666660189628601,37500,S,0.8066660070419311
2018-08-27,0.699999988079071,0.7266659736633301,0.699999988079071,0.7266659736633301,15000,B,0.7166659927368164
2018-09-03,0.6673330068588257,0.7233330011367798,0.663332998752594,0.6700000166893005,147000,S,0.6566659712791443
2018-10-04,0.7666659951210022,0.800000011920929,0.7400000095367432,0.7400000095367432,63000,B,0.7666659951210022
2018-10-05,0.800000011920929,0.800000011920929,0.7666659951210022,0.7666659951210022,25500,S,0.7999989986419678
2018-10-19,0.8999999761581421,0.8999999761581421,0.8333330154418945,0.8666660189628601,40500,B,0.8766660189628601
2018-10-23,0.7733330130577087,0.8053330183029175,0.7666659951210022,0.7926660180091858,21000,S,0.766665985584259
2019-02-07,0.6446660161018372,0.6579999923706055,0.6333330273628235,0.6579999923706055,70500,B,0.6620000100135803
2019-02-18,0.6653329730033875,0.828000009059906,0.6653329730033875,0.828000009059906,1413000,S,0.7160000205039978
2019-02-28,0.679332971572876,0.6933330297470093,0.6600000262260437,0.6600000262260437,60000,B,0.6966660118103027
2019-03-07,0.7033330202102661,0.7926660180091858,0.7013329863548279,0.765999972820282,480000,S,0.7439980506896973
2019-03-21,0.7453330159187317,0.7713329792022705,0.7453330159187317,0.7466660141944885,177000,B,0.7666660046577454
2019-03-22,0.732666015625,0.732666015625,0.713333010673523,0.713333010673523,37500,S,0.7200000190734863
2019-03-26,0.7466660141944885,0.7733330130577087,0.7366660237312317,0.7733330130577087,154500,B,0.7466660141944885
2019-03-28,0.7346659898757935,0.8500000238418579,0.7346659898757935,0.8159999847412109,507000,S,0.786666989326477
2019-06-19,0.765999972820282,0.7666659951210022,0.7466660141944885,0.75,129000,B,0.765999972820282
2019-06-21,0.7333329916000366,0.7993329763412476,0.7333329916000366,0.7966660261154175,1000500,S,0.785332977771759
2019-07-10,0.906000018119812,0.9459999799728394,0.906000018119812,0.932666003704071,1146000,B,0.906000018119812
2019-07-11,0.9246659874916076,1.1586660146713257,0.9066659808158876,1.109333038330078,696000,S,1.03866708278656
2019-08-02,1.366665959358215,1.399999976158142,1.366665959358215,1.3986660242080688,22500,B,1.3766659593582151
2019-08-14,1.5859999656677246,1.5859999656677246,1.465999960899353,1.4933329820632937,238500,S,1.5666657686233514
2019-08-16,1.5993330478668213,1.5993330478668213,1.5,1.5,24000,B,1.5900000429153442
2019-11-14,1.9980000257492063,2.2660000324249268,1.953333020210266,2.2006659507751465,384000,S,2.073334097862244
2019-11-27,2.466665983200073,2.466665983200073,2.359999895095825,2.433332920074463,103500,B,2.410000095367432
2020-03-06,2.2006659507751465,2.2006659507751465,2.0,2.180000066757202,295500,S,2.1633329296112063
2020-03-10,2.2666659355163574,2.4566659927368164,2.2666659355163574,2.3333330154418945,12000,B,2.2666659355163574
2020-03-16,1.7333329916000366,1.7333329916000366,1.4666659832000732,1.4666659832000732,247500,S,1.8766660594940183
2020-03-20,1.4513330459594729,1.4513330459594729,1.3339999914169312,1.3860000371932983,45000,B,1.409999976158142
2020-05-26,1.9333330392837524,2.0999999046325684,1.9333330392837524,2.0999999046325684,594000,S,1.9333339929580688
2020-07-03,2.25,2.2920000553131104,2.24733304977417,2.24733304977417,271500,B,2.295332918167114
2020-07-09,2.2799999713897705,2.5833330154418945,2.2633330821990967,2.5833330154418945,961500,S,2.515998601913452
2020-07-16,3.0666658878326416,3.179332971572876,2.9733328819274902,3.039999961853028,418500,B,3.0899999237060545
2020-07-17,3.040666103363037,3.119999885559082,2.8499999046325684,3.0733330249786377,495000,S,2.9046659374237063
2020-07-27,3.536665916442871,3.570666074752808,3.4073328971862797,3.4600000381469727,903000,B,3.51
2020-08-28,4.0,4.366665840148926,4.0,4.366665840148926,1249500,S,4.246667861938477
2020-09-28,7.0,7.033332824707031,6.510000228881836,6.619999885559082,571800,B,6.926666030883789
2020-10-06,6.373332977294922,6.389999866485596,5.743332862854004,5.796666145324707,612000,S,6.000000228881836
2020-10-08,6.150000095367432,6.453332901000977,5.909999847412109,5.996665954589844,420900,B,6.2099998092651365
2020-10-13,5.650000095367432,5.693333148956299,5.166666030883789,5.300000190734863,734400,S,5.423332920074463
2020-10-15,5.400000095367432,6.349999904632568,5.21999979019165,6.300000190734863,1161300,B,5.476666221618652
2020-10-16,6.449999809265137,6.866665840148926,6.356666088104248,6.583333015441895,971400,S,6.449999809265137
2020-11-12,5.97666597366333,7.163332939147949,5.883333206176758,7.163332939147949,1793700,B,6.093333015441895
2020-11-13,7.163332939147949,7.166666030883789,6.199999809265137,6.300000190734863,1616700,S,6.716667175292971
2020-12-14,6.0,6.186666011810303,5.849999904632568,6.099999904632568,500700,B,6.060000190734863
2020-12-18,6.400000095367432,6.829999923706055,6.283332824707031,6.816666126251221,783600,S,6.6833343505859375
2021-01-06,7.46999979019165,8.433333396911621,7.3333330154418945,8.303333282470703,990900,B,7.673332939147949
2021-01-07,8.149999618530273,8.829999923706055,8.149999618530273,8.6899995803833,770400,S,8.489998817443848
2021-02-02,7.340000152587891,8.063332557678223,7.300000190734863,8.063332557678223,556500,B,7.673332939147949
2021-02-26,7.166666030883789,7.206665992736816,6.486666202545166,6.699999809265137,816000,S,6.589999904632569
2021-03-10,7.0,7.3333330154418945,6.936666011810303,7.159999847412109,197400,B,7.0
