Date,Open,High,Low,Close,Volume,BB20TL,BB20ML,BB20BL,buy_sell,price
2014-04-16,4.03000020980835,4.099999904632568,4.0,4.099999904632568,23400,4.053881299015931,3.6056000113487245,3.157318723681519,B,4.0299999809265135
2014-04-17,4.0,4.050000190734863,4.0,4.0,49000,4.106541103102273,3.6332000136375426,3.1598589241728114,S,3.6156000113487243
2014-05-29,3.940000057220459,3.990000009536743,3.940000057220459,3.9700000286102295,6300,4.114251704447491,3.981000018119812,3.847748331792133,B,3.940000057220459
2014-05-30,4.0,4.0,4.0,4.0,3000,4.108311436495032,3.978500008583069,3.8486885806711055,S,3.991000018119812
2015-03-17,3.130000114440918,3.140000104904175,3.049999952316284,3.049999952316284,28400,4.2423833859971944,3.599499988555908,2.9566165911146216,B,3.119999895095825
2015-03-18,3.049999952316284,3.059999942779541,2.900000095367432,2.900000095367432,147400,4.258075889483347,3.5544999957084658,2.8509241019335843,S,3.0399999523162844
2015-07-22,3.150000095367432,3.1600000858306885,3.0899999141693115,3.0899999141693115,9700,3.375596851691537,3.190999984741211,3.0064031177908848,B,3.109999904632568
2015-07-23,3.150000095367432,3.240000009536743,3.150000095367432,3.240000009536743,1900,3.3672874809091007,3.187999987602234,3.008712494295367,S,3.2009999847412107
2016-01-19,3.5,3.569999933242798,3.380000114440918,3.430000066757202,3400,3.960310980829757,3.7109999775886537,3.4616889743475503,B,3.5399999713897703
2016-01-20,3.299999952316284,3.299999952316284,3.259999990463257,3.259999990463257,1600,4.007644596367671,3.6964999794960023,3.385355362624334,S,3.4200000667572024
2016-01-27,3.2799999713897705,3.289999961853028,3.190000057220459,3.190000057220459,8200,4.054511587571953,3.582499992847443,3.110488398122933,B,3.2000000572204588
2016-01-28,3.2699999809265137,3.390000104904175,3.140000104904175,3.220000028610229,5800,4.0513801074594,3.5579999923706054,3.064619877281811,S,3.180000057220459
2016-05-30,3.680000066757202,3.680000066757202,3.400000095367432,3.400000095367432,7200,3.875894333805901,3.662999999523163,3.450105665240425,B,3.569999942779541
2016-06-02,3.4800000190734863,3.650000095367432,3.470000028610229,3.470000028610229,1200,3.893218806007184,3.6355000019073485,3.3777811978075127,S,3.6479999995231625
2016-11-04,4.449999809265137,4.510000228881836,4.320000171661377,4.349999904632568,25800,4.88652661001667,4.604499983787536,4.322473357558403,B,4.51
2016-11-07,4.369999885559082,4.449999809265137,4.329999923706055,4.329999923706055,35100,4.890717011228753,4.586999988555908,4.283282965883063,S,4.390000095367432
2017-05-24,4.429999828338623,4.510000228881836,4.420000076293945,4.460000038146973,38500,4.8573242715876,4.611999988555908,4.366675705524217,B,4.51
2017-06-01,4.5,4.599999904632568,4.5,4.570000171661377,53100,4.843849390172284,4.5875,4.331150609827716,S,4.601999983787536
2017-06-29,4.5,4.550000190734863,4.400000095367432,4.420000076293945,36100,4.646415352359777,4.522500014305114,4.398584676250452,B,4.47999979019165
