Date,Open,High,Low,Close,Volume,buy_sell,price
2013-12-27,14.880000114440918,15.149999618530272,14.710000038146973,15.0,599000,B,14.909999618530271
2014-01-29,14.050000190734863,14.079999923706056,13.729999542236328,13.899999618530272,81800,S,14.189999809265137
2014-02-05,14.1899995803833,14.640000343322754,13.739999771118164,14.0,222500,B,14.26
2014-02-07,13.970000267028809,13.970000267028809,13.5,13.850000381469728,497700,S,13.590000381469729
2014-02-17,13.539999961853027,13.770000457763672,13.40999984741211,13.579999923706056,94100,B,13.680000076293943
2014-02-18,13.600000381469728,13.619999885559082,12.880000114440918,12.880000114440918,189900,S,12.969999542236328
2014-02-25,12.34000015258789,12.5,12.149999618530272,12.479999542236328,98300,B,12.499999771118164
2014-02-28,14.470000267028809,15.0,13.890000343322754,14.3100004196167,155300,S,14.290000915527344
2014-03-19,14.09000015258789,14.279999732971191,14.029999732971191,14.279999732971191,272100,B,14.209999809265137
2014-04-03,15.279999732971191,15.899999618530272,15.279999732971191,15.869999885559082,315300,S,15.779999732971195
2014-04-10,15.93000030517578,16.299999237060547,15.779999732971191,16.299999237060547,464000,B,16.05999923706055
2014-04-14,16.549999237060547,17.299999237060547,16.450000762939453,17.25,890300,S,17.14999771118164
2014-05-14,15.40999984741211,15.5600004196167,15.3100004196167,15.329999923706056,163900,B,15.400000343322754
2014-05-27,14.84000015258789,14.84000015258789,14.300000190734863,14.550000190734863,534200,S,14.729999771118164
2014-06-05,14.15999984741211,14.4399995803833,14.050000190734863,14.119999885559082,306100,B,14.26
2014-06-20,14.40999984741211,14.40999984741211,13.970000267028809,14.0,2281800,S,13.99
2014-07-04,13.199999809265137,13.449999809265137,13.100000381469728,13.449999809265137,16100,B,13.430000076293943
2014-07-08,13.239999771118164,13.25,12.800000190734863,12.949999809265137,154000,S,12.929999580383301
2014-07-16,13.550000190734863,14.0,13.300000190734863,13.699999809265137,195600,B,13.6999995803833
2014-08-27,15.479999542236328,15.970000267028809,15.4399995803833,15.869999885559082,95100,S,15.789998054504395
2014-09-26,15.550000190734863,15.899999618530272,15.479999542236328,15.899999618530272,141500,B,15.76
2014-10-01,15.489999771118164,15.640000343322754,14.920000076293944,15.640000343322754,117300,S,15.439999809265137
2014-10-03,15.460000038146973,16.0,15.289999961853027,15.520000457763672,405800,B,15.520000228881836
2014-10-23,15.079999923706056,15.18000030517578,14.6899995803833,14.770000457763672,184100,S,14.910000076293944
2014-10-31,15.300000190734863,15.550000190734863,14.550000190734863,14.90999984741211,272300,B,14.91999984741211
2015-01-09,14.220000267028809,14.220000267028809,13.850000381469728,14.0,86100,S,14.040000190734863
2015-01-15,13.989999771118164,14.329999923706056,13.75,14.0,97400,B,14.01
2015-01-28,13.59000015258789,13.670000076293944,13.130000114440918,13.199999809265137,89500,S,13.42000030517578
2015-02-05,13.270000457763672,14.079999923706056,13.239999771118164,13.699999809265137,727900,B,13.709999809265137
2015-04-13,15.850000381469728,16.489999771118164,15.59000015258789,16.100000381469727,375000,S,16.47999858856201
2015-04-15,16.200000762939453,16.440000534057617,16.110000610351562,16.280000686645508,235500,B,16.339999923706056
2015-04-16,15.43000030517578,15.899999618530272,15.43000030517578,15.779999732971191,316200,S,15.58000015258789
2015-04-22,16.209999084472656,17.200000762939453,16.209999084472656,17.200000762939453,301900,B,16.45000053405762
2015-05-15,17.530000686645508,18.790000915527344,17.530000686645508,18.489999771118164,522100,S,18.620000839233395
2015-06-03,19.31999969482422,19.790000915527344,19.209999084472656,19.5,165200,B,19.440000305175783
2015-06-09,18.68000030517578,18.81999969482422,18.3799991607666,18.399999618530277,101900,S,18.660000076293944
2015-06-22,18.170000076293945,18.75,17.950000762939453,18.170000076293945,233800,B,18.550000915527345
2015-08-07,17.799999237060547,18.25,17.440000534057617,18.0,550200,S,17.49
2015-08-21,16.729999542236328,17.18000030517578,16.610000610351562,16.75,484200,B,17.030000457763673
2015-08-24,16.5,17.0,15.800000190734863,17.0,231800,S,16.270000686645506
2015-08-26,16.510000228881836,17.149999618530273,16.360000610351562,17.149999618530273,355500,B,17.1300008392334
2015-09-03,15.68000030517578,16.450000762939453,15.65999984741211,16.25,307700,S,15.790000190734863
2015-09-08,16.790000915527344,17.0,16.31999969482422,16.84000015258789,290000,B,16.79000068664551
2015-09-11,15.859999656677246,16.299999237060547,15.510000228881836,15.81999969482422,950300,S,15.64999984741211
2015-09-17,15.859999656677246,16.81999969482422,15.619999885559082,16.040000915527344,275500,B,16.14999938964844
2015-09-22,15.489999771118164,15.489999771118164,14.550000190734863,15.0,527300,S,15.359999885559082
2015-10-07,13.949999809265137,14.25,13.550000190734863,13.829999923706056,403300,B,13.900000343322754
2015-10-20,15.210000038146973,16.09000015258789,15.06999969482422,15.949999809265137,535900,S,15.65000057220459
2015-10-29,14.59000015258789,15.079999923706056,14.239999771118164,14.5,434900,B,14.589999923706056
2015-12-03,13.869999885559082,14.010000228881836,13.550000190734863,13.550000190734863,181100,S,13.599999656677246
2015-12-29,12.59000015258789,13.100000381469728,12.34000015258789,13.100000381469728,289000,B,12.570000419616699
2016-01-06,12.279999732971191,12.300000190734863,11.920000076293944,12.15999984741211,629700,S,12.250000228881836
2016-01-08,12.15999984741211,12.550000190734863,12.109999656677246,12.149999618530272,306800,B,12.360000381469728
2016-02-10,12.020000457763672,12.020000457763672,11.350000381469728,11.350000381469728,213400,S,11.910000076293944
2016-02-15,11.260000228881836,11.5,11.079999923706056,11.079999923706056,145100,B,11.249999771118164
2016-03-01,13.289999961853027,13.869999885559082,13.18000030517578,13.449999809265137,476500,S,13.84000015258789
2016-03-10,15.279999732971191,15.979999542236328,15.25,15.829999923706056,723200,B,15.4499995803833
2016-03-11,15.800000190734863,16.549999237060547,14.6899995803833,16.25,646200,S,14.710000267028809
2016-03-18,16.270000457763672,16.899999618530273,15.739999771118164,16.899999618530273,238300,B,16.120000610351564
2016-04-11,18.959999084472656,19.450000762939453,18.0,19.100000381469727,628500,S,19.250001907348633
2016-04-13,19.5,20.149999618530277,18.790000915527344,18.940000534057617,656800,B,19.54000068664551
2016-05-04,18.5,18.600000381469727,17.899999618530273,18.25,183100,S,17.99
2016-05-10,18.25,19.11000061035156,18.25,19.11000061035156,608500,B,18.610000381469728
2016-05-16,19.86000061035156,20.86000061035156,19.739999771118164,20.280000686645508,1291100,S,20.30000114440918
2016-05-25,20.100000381469727,20.520000457763672,20.059999465942383,20.420000076293945,458100,B,20.100000381469727
2016-05-27,20.440000534057617,21.350000381469727,20.440000534057617,21.07999992370605,430900,S,21.109996795654297
2016-06-08,21.0,21.100000381469727,20.76000022888184,20.950000762939453,405500,B,21.069999465942384
2016-06-14,20.56999969482422,20.61000061035156,20.0,20.100000381469727,201400,S,20.12999938964844
2016-06-16,20.809999465942383,21.229999542236328,20.399999618530277,20.940000534057617,287100,B,21.210000762939455
2016-07-05,22.850000381469727,23.68000030517578,22.850000381469727,23.149999618530277,515700,S,23.60000228881836
2016-07-08,23.899999618530277,24.190000534057617,23.82999992370605,23.82999992370605,491900,B,24.01
2016-07-28,22.950000762939453,22.950000762939453,21.0,21.40999984741211,1539500,S,22.62999938964844
2016-08-01,21.770000457763672,22.190000534057617,21.299999237060547,21.850000381469727,1142200,B,22.110000381469728
2016-08-03,21.690000534057617,22.59000015258789,20.770000457763672,21.649999618530277,983600,S,20.99
2016-08-05,22.399999618530277,22.739999771118164,22.200000762939453,22.68000030517578,253500,B,22.530000457763673
2016-08-09,21.899999618530277,22.020000457763672,20.549999237060547,21.399999618530277,965700,S,20.76000045776367
2016-08-11,21.0,23.46999931335449,21.0,22.649999618530277,4489000,B,22.1300008392334
2017-01-24,25.809999465942383,26.65999984741211,25.65999984741211,26.13999938964844,613700,S,26.42000389099121
2017-02-01,26.1299991607666,26.40999984741211,25.6200008392334,25.989999771118164,682400,B,26.22999931335449
2017-02-23,28.270000457763672,28.940000534057617,27.899999618530277,28.799999237060547,909600,S,28.92000007629394
2017-03-06,28.940000534057617,29.540000915527344,28.899999618530277,29.5,971200,B,29.51
2017-04-11,28.59000015258789,28.76000022888184,27.920000076293945,28.600000381469727,1650800,S,28.000000228881838
2017-04-13,28.739999771118164,29.299999237060547,28.6299991607666,29.26000022888184,429600,B,28.98999954223633
2017-05-04,31.649999618530277,31.90999984741211,30.86000061035156,30.950000762939453,1574100,S,31.520000457763672
2017-05-09,31.86000061035156,32.20000076293945,31.350000381469727,31.899999618530277,614700,B,31.610000381469728
2017-05-18,28.299999237060547,30.059999465942383,28.0,29.51000022888184,3602400,S,30.719999542236327
2017-05-24,29.0,30.11000061035156,28.940000534057617,29.739999771118164,785800,B,29.3800008392334
2017-07-27,35.70000076293945,35.970001220703125,35.349998474121094,35.75,565700,S,35.78999900817872
2017-08-10,35.75,35.7599983215332,34.79999923706055,35.29999923706055,1188600,B,35.750001678466795
2017-08-16,34.849998474121094,35.08000183105469,33.56999969482422,33.97999954223633,1510400,S,34.33000015258789
2017-08-21,35.040000915527344,35.849998474121094,34.86000061035156,35.70000076293945,1257000,B,35.10999847412109
2017-09-01,38.400001525878906,38.84000015258789,37.90999984741211,38.84000015258789,629200,S,38.540000915527344
2017-09-08,38.650001525878906,39.29999923706055,38.52999877929688,38.75,517300,B,38.82999969482422
2017-09-12,40.41999816894531,40.63999938964844,39.91999816894531,40.290000915527344,587800,S,40.62000274658203
2017-09-15,42.36000061035156,42.79999923706055,42.0099983215332,42.290000915527344,1881000,B,42.559999237060545
2017-09-27,40.790000915527344,40.93000030517578,38.5,38.95000076293945,2691900,S,39.82000183105469
2017-09-29,40.61000061035156,41.40999984741211,40.150001525878906,40.95000076293945,954000,B,40.48000122070312
2017-10-20,44.86000061035156,45.70000076293945,44.369998931884766,45.70000076293945,921800,S,45.69000244140625
2017-11-01,43.56999969482422,43.90999984741211,43.060001373291016,43.75,325700,B,43.53000045776367
2017-11-03,43.77999877929688,44.290000915527344,41.27999877929688,42.75,901600,S,41.749998321533205
2017-11-09,43.650001525878906,44.15999984741211,41.59999847412109,42.4900016784668,1663800,B,43.30000091552734
2017-11-10,42.4900016784668,42.4900016784668,40.400001525878906,40.72999954223633,2218700,S,40.57000183105469
2017-11-14,41.86000061035156,42.400001525878906,40.970001220703125,41.04999923706055,1196600,B,41.820001373291014
2018-01-02,48.5,49.880001068115234,48.4900016784668,49.880001068115234,866700,S,49.32999801635742
2018-01-16,50.0,50.720001220703125,49.84000015258789,50.4900016784668,578300,B,50.39000106811523
2018-01-26,52.459999084472656,54.97999954223633,52.459999084472656,54.34000015258789,1309800,S,53.11999893188475
2018-02-01,54.77999877929688,56.5,54.77999877929688,56.43000030517578,1227300,B,55.46000076293945
2018-02-06,54.29999923706055,55.650001525878906,52.369998931884766,55.650001525878906,1206900,S,53.2300016784668
2018-02-08,55.34000015258789,56.0,53.59999847412109,54.66999816894531,1485900,B,55.949998626708975
2018-05-08,53.70000076293945,54.13999938964844,52.130001068115234,53.5,1220500,S,52.35999893188477
2018-05-17,52.06999969482422,52.13999938964844,49.79999923706055,49.900001525878906,1641500,B,51.94000030517578
2018-05-18,49.869998931884766,49.869998931884766,47.06999969482422,49.54999923706055,2644400,S,48.760000457763674
2018-05-22,51.20000076293945,53.34999847412109,50.58000183105469,53.34000015258789,2240600,B,50.989999542236326
2018-06-07,47.880001068115234,47.880001068115234,40.119998931884766,46.84000015258789,4028700,S,47.05999969482422
2018-06-20,45.20000076293945,46.130001068115234,44.400001525878906,45.220001220703125,1920300,B,44.969999084472654
