Date,Open,High,Low,Close,Volume,buy_sell,price
2008-05-05,21.899999618530277,23.0,21.899999618530277,22.989999771118164,22500,B,21.899999618530277
2008-05-12,22.989999771118164,23.0,21.0,22.049999237060547,5400,S,22.5
2008-09-08,18.5,22.0,18.5,22.0,3400,B,19.51
2008-09-15,23.989999771118164,23.989999771118164,22.0,22.0,7100,S,22.0
2008-10-20,22.799999237060547,24.5,22.799999237060547,24.5,2700,B,24.300000915527345
2008-12-01,19.01000022888184,19.01000022888184,14.010000228881836,14.010000228881836,20600,S,19.99
2009-09-07,17.0,17.399999618530273,17.0,17.399999618530273,700,B,17.01
2009-11-09,17.5,19.0,17.5,19.0,1100,S,18.599998474121094
2010-09-20,19.530000686645508,19.709999084472656,19.530000686645508,19.709999084472656,200,B,19.54000068664551
2010-09-27,19.709999084472656,19.709999084472656,19.520000457763672,19.520000457763672,100,S,19.590002059936523
2010-11-22,19.5,20.5,19.5,20.5,2100,B,19.90999961853028
2010-12-06,20.0,22.43000030517578,20.0,21.5,38700,S,21.079999923706065
2011-10-31,11.399999618530272,11.479999542236328,11.399999618530272,11.399999618530272,1400,B,11.4499995803833
2011-11-07,11.399999618530272,11.920000076293944,11.239999771118164,11.920000076293944,650,S,11.389999618530272
2012-11-19,4.639999866485596,4.880000114440918,4.599999904632568,4.599999904632568,2025,B,4.6499998664855955
2012-11-26,4.760000228881836,4.880000114440918,4.599999904632568,4.71999979019165,8750,S,4.71999979019165
2013-01-21,4.079999923706055,4.400000095367432,4.0,4.159999847412109,6600,B,4.0899999237060545
2013-02-18,3.839999914169312,3.9600000381469727,3.799999952316284,3.799999952316284,24475,S,3.829999914169312
2013-09-30,2.400000095367432,3.359999895095825,2.319999933242798,2.9600000381469727,1420475,B,2.410000095367432
2013-10-07,3.039999961853028,3.240000009536743,2.5999999046325684,2.799999952316284,742550,S,2.5999999046325684
2013-11-18,2.2799999713897705,2.440000057220459,2.2799999713897705,2.359999895095825,33375,B,2.410000095367432
2013-12-02,2.400000095367432,2.799999952316284,2.400000095367432,2.440000057220459,124700,S,2.72000026702881
2014-01-13,2.5199999809265137,2.880000114440918,2.5199999809265137,2.640000104904175,141025,B,2.569999942779541
2014-02-03,2.4800000190734863,2.559999942779541,2.359999895095825,2.4800000190734863,36875,S,2.430000057220459
2014-08-04,1.919999957084656,2.0,1.8799999952316284,1.919999957084656,7175,B,1.9700000381469729
2014-08-11,1.840000033378601,1.9600000381469729,1.840000033378601,1.9600000381469729,14075,S,1.8699999952316284
2015-03-30,1.7599999904632568,1.9600000381469729,1.6799999475479126,1.7999999523162842,28275,B,1.8099999523162842
2015-06-08,1.7999999523162842,1.7999999523162842,1.440000057220459,1.4800000190734863,40150,S,1.590000023841858
2015-06-29,1.4800000190734863,1.600000023841858,1.4800000190734863,1.600000023841858,7700,B,1.569999942779541
2015-08-17,1.440000057220459,1.4800000190734863,1.399999976158142,1.399999976158142,5425,S,1.430000057220459
2015-11-09,1.7200000286102295,1.919999957084656,1.7200000286102295,1.8799999952316284,16300,B,1.7300000286102295
2015-12-07,2.0,2.0,1.8799999952316284,1.8799999952316284,3075,S,1.9600000381469727
2016-02-01,1.7200000286102295,1.7200000286102295,1.440000057220459,1.5199999809265137,35550,B,1.6499999856948853
2016-02-29,1.559999942779541,1.600000023841858,1.3600000143051147,1.5199999809265137,43400,S,1.389999976158142
2016-05-02,1.340000033378601,1.5199999809265137,1.3300000429153442,1.5199999809265137,38100,B,1.3800000047683716
2016-05-09,1.5199999809265137,1.5800000429153442,1.399999976158142,1.440000057220459,20600,S,1.46999990940094
2016-06-20,1.440000057220459,1.4600000381469729,1.3300000429153442,1.399999976158142,4300,B,1.450000057220459
2016-08-01,1.5099999904632568,4.480000019073486,1.4500000476837158,3.700000047683716,2409700,S,1.7800002098083496
2016-11-07,2.259999990463257,2.650000095367432,2.0999999046325684,2.0999999046325684,432800,B,2.359999904632568
2016-12-05,2.3499999046325684,2.950000047683716,2.299999952316284,2.6600000858306885,279700,S,2.869999885559082
2017-01-02,2.4100000858306885,2.8399999141693115,2.400000095367432,2.640000104904175,108200,B,2.500000009536743
2017-01-09,2.619999885559082,2.75,2.569999933242798,2.740000009536743,66800,S,2.6699998378753653
2017-01-16,2.700000047683716,3.190000057220459,2.650000095367432,2.8399999141693115,313100,B,2.76
2017-01-23,2.819999933242798,3.25,2.5899999141693115,3.150000095367432,217800,S,3.1100001335144043
2017-03-06,3.619999885559082,4.199999809265137,3.3399999141693115,3.559999942779541,279200,B,3.6800000762939447
2017-04-03,4.25,4.730000019073486,4.099999904632568,4.320000171661377,297700,S,4.570000171661377
2017-04-24,4.329999923706055,4.519999980926514,4.199999809265137,4.519999980926514,87700,B,4.3399999237060545
2017-05-01,4.519999980926514,5.570000171661377,4.309999942779541,5.0,162300,S,4.869999885559082
2017-06-19,4.889999866485596,5.28000020980835,4.889999866485596,5.25,41900,B,5.01
2017-06-26,5.269999980926514,5.699999809265137,5.190000057220459,5.400000095367432,98200,S,5.279999732971191
2017-08-14,9.859999656677246,10.699999809265137,9.359999656677246,9.4399995803833,535200,B,9.51
2017-12-04,9.100000381469728,9.289999961853027,7.75,7.849999904632568,6984500,S,8.389999618530274
2018-02-19,10.25,10.449999809265137,10.0600004196167,10.43000030517578,2028100,B,10.400000343322754
2018-02-26,10.5,10.609999656677246,10.010000228881836,10.170000076293944,1391300,S,10.029999961853028
2018-07-23,6.199999809265137,6.449999809265137,5.849999904632568,5.960000038146973,6979500,B,6.310000190734863
2018-07-30,5.940000057220459,5.960000038146973,5.539999961853027,5.699999809265137,2765200,S,5.759999980926514
2018-11-19,6.480000019073486,6.699999809265137,6.349999904632568,6.349999904632568,1559400,B,6.490000019073486
2018-11-26,6.329999923706055,6.409999847412109,5.960000038146973,6.349999904632568,2965800,S,6.089999904632569
2018-12-24,6.590000152587891,7.150000095367432,6.440000057220459,7.099999904632568,1699700,B,6.700000057220459
2018-12-31,7.099999904632568,7.489999771118164,7.099999904632568,7.269999980926514,1818800,S,7.37000036239624
2019-05-27,6.059999942779541,6.289999961853027,5.889999866485596,6.110000133514404,3122000,B,6.140000114440918
2019-07-08,6.739999771118164,7.590000152587891,6.739999771118164,7.099999904632568,5408200,S,6.970000267028809
2019-10-14,7.900000095367432,8.25,7.800000190734863,8.119999885559082,2081800,B,8.01
2019-12-30,9.170000076293944,9.359999656677246,8.680000305175781,8.829999923706055,4023000,S,8.960000038146973
2020-01-13,9.15999984741211,9.43000030517578,8.869999885559082,9.18000030517578,3564300,B,9.230000267028808
2020-01-20,9.1899995803833,9.239999771118164,8.739999771118164,8.899999618530273,4371000,S,8.760000457763672
2020-04-20,4.110000133514404,4.940000057220459,4.019999980926514,4.269999980926514,4503300,B,4.35000015258789
2020-05-04,4.170000076293945,4.340000152587891,3.869999885559082,3.990000009536743,4616100,S,3.900000085830689
2020-06-29,5.070000171661377,5.449999809265137,4.900000095367432,5.260000228881836,4250800,B,5.370000133514404
2020-08-31,5.909999847412109,6.539999961853027,5.809999942779541,6.329999923706055,8918800,S,6.360000133514404
2020-09-21,6.25,6.71999979019165,6.110000133514404,6.400000095367432,10602800,B,6.430000076293945
2020-09-28,6.489999771118164,6.610000133514404,6.019999980926514,6.480000019073486,4778000,S,6.02000020980835
2020-11-09,7.260000228881836,7.400000095367432,6.610000133514404,7.050000190734863,6110100,B,7.160000095367431
2021-01-25,8.0600004196167,8.529999732971191,8.010000228881836,8.170000076293945,3733400,S,8.490000247955322
2021-03-15,7.579999923706055,7.739999771118164,7.349999904632568,7.579999923706055,2674800,B,7.660000095367431
2021-03-22,7.599999904632568,7.650000095367432,6.980000019073486,7.329999923706055,2623400,S,7.009999980926514
2021-04-05,7.159999847412109,8.039999961853027,7.159999847412109,7.96999979019165,3540500,B,7.3399999237060545
2021-04-12,7.949999809265137,8.470000267028809,7.869999885559082,8.40999984741211,3047800,S,7.989999771118164
2021-06-14,8.920000076293945,9.6899995803833,8.899999618530273,9.579999923706056,5590400,B,9.230000267028808
2021-06-28,9.84000015258789,10.4399995803833,9.529999732971191,10.329999923706056,6018600,S,10.039999961853027
2021-08-30,9.220000267028809,9.579999923706056,9.079999923706056,9.220000267028809,4590400,B,9.209999809265137
2021-09-06,9.220000267028809,9.25,8.199999809265137,8.760000228881836,4051800,S,8.710000267028809
2022-01-17,8.699999809265137,8.819999694824219,8.0600004196167,8.819999694824219,2367300,B,8.690000305175781
2022-03-14,9.449999809265137,10.279999732971191,8.9399995803833,10.100000381469728,2504900,S,10.14000129699707
2022-05-23,11.399999618530272,11.949999809265137,11.109999656677246,11.649999618530272,2008100,B,11.549999961853027
2022-06-13,10.520000457763672,10.850000381469728,10.229999542236328,10.579999923706056,1622600,S,10.599999656677246
2022-10-03,14.949999809265137,15.420000076293944,14.0600004196167,14.369999885559082,3096800,B,14.85000015258789
2022-10-10,14.43000030517578,14.43000030517578,13.34000015258789,13.470000267028809,1201600,S,13.880000343322754
2023-01-23,12.039999961853027,12.479999542236328,11.920000076293944,11.949999809265137,1132000,B,12.140000114440918
2023-01-30,11.949999809265137,12.449999809265137,11.56999969482422,11.630000114440918,1171100,S,11.599999656677246
